Rho110_calibration_10-15-21_1_T0s_1.ptu	 	 	Rho110_calibration_10-15-21_1_T0s_1.ptu (A)	 	 	Rho110_calibration_10-15-21_1_T0s_1.ptu (B)	 	 	Rho110_calibration_10-15-21_2_T302s_1.ptu	 	 	Rho110_calibration_10-15-21_2_T302s_1.ptu (A)	 	 	Rho110_calibration_10-15-21_2_T302s_1.ptu (B)	 	 	Rho110_calibration_10-15-21_3_T604s_1.ptu	 	 	Rho110_calibration_10-15-21_3_T604s_1.ptu (A)	 	 	Rho110_calibration_10-15-21_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
0.0522976989012483	0.239892188252281	0.00348464431281633	0.0522976989012483	0.435507554250133	0.00336066732993285	0.0522976989012483	0.24312414650864	0.0134473548736025	0.0522976989012483	0.255732911852046	0.00474342381486327	0.0522976989012483	0.449593238112683	0.0035209351748633	0.0522976989012483	0.252611800507924	0.0184550700256011	0.0522979080836767	0.241954514155936	0.00275532877657061	0.0522979080836767	0.434324378156881	0.00342459016080423	0.0522979080836767	0.238432815074396	0.0139840170664725
0.0554975581074433	0.241669908456812	0.00473376430388949	0.0554975581074433	0.421760629796309	0.00331781822138337	0.0554975581074433	0.223335909882116	0.0129461408595784	0.0554975581074433	0.233632031376114	0.00403973609846127	0.0554975581074433	0.4246703050426	0.00349021950101552	0.0554975581074433	0.225655993862902	0.00852471786655437	0.0554977800887964	0.230402950358844	0.0037228705268925	0.0554977800887964	0.421789148816854	0.00269440968277647	0.0554977800887964	0.237414146027275	0.018073326670419
0.0586974173136382	0.218021230176954	0.00524969990444379	0.0586974173136382	0.407330746145239	0.002150160031594	0.0586974173136382	0.205563942951964	0.0125451453269868	0.0586974173136382	0.222337110201134	0.00522005430235464	0.0586974173136382	0.413113491365026	0.00242032204726567	0.0586974173136382	0.215374812794491	0.0131564773898472	0.0586976520939162	0.233578159861892	0.00352177196893986	0.0586976520939162	0.406555904324316	0.0043060801504063	0.0586976520939162	0.228281130011365	0.0121679406959813
0.0618972765198331	0.224575820940372	0.00547014115018751	0.0618972765198331	0.396327027642277	0.00327575499008614	0.0618972765198331	0.235445527719536	0.0159981318071212	0.0618972765198331	0.211381954722135	0.00324747030237546	0.0618972765198331	0.392795420015544	0.00346370869492522	0.0618972765198331	0.217456027746963	0.0111776002957346	0.061897524099036	0.220179833226431	0.00418968371590263	0.061897524099036	0.393174140042795	0.00337738963989443	0.061897524099036	0.232052256733468	0.0151270894799238
0.0666970653291255	0.210110698466671	0.0022648256005925	0.0666970653291255	0.371947561754664	0.00330164671567838	0.0666970653291255	0.223886109236809	0.00936592430550293	0.0666970653291255	0.209921384362181	0.00403581961836379	0.0666970653291255	0.379569184047785	0.00248576448392925	0.0666970653291255	0.208761253116389	0.00648057506141789	0.0666973321067157	0.21386998277903	0.00301163512066143	0.0666973321067157	0.373673120227207	0.00151893637910534	0.0666973321067157	0.211634663378259	0.00911350463803349
0.0730967837415154	0.197599689615092	0.00370301423902301	0.0730967837415154	0.355528266263643	0.00258211271397907	0.0730967837415154	0.219625385814768	0.00782988754897952	0.0730967837415154	0.191433153405231	0.00331742242337335	0.0730967837415154	0.351922823235988	0.00283232772873479	0.0730967837415154	0.207302887032822	0.00750780975759245	0.0730970761169553	0.197590257403973	0.00347796096033246	0.0730970761169553	0.350986166531031	0.00210506213374984	0.0730970761169553	0.212334790709848	0.00877135709617322
0.0794965021539052	0.187198072876393	0.00289145775489794	0.0794965021539052	0.33032040117449	0.00250345464869541	0.0794965021539052	0.165981488190566	0.0136545662236415	0.0794965021539052	0.183738987831461	0.00393045048187198	0.0794965021539052	0.334773727478716	0.00314133385825438	0.0794965021539052	0.191852140527169	0.00973576717020714	0.0794968201271949	0.187738087992146	0.00346844143038642	0.0794968201271949	0.331826706246038	0.00235065568626617	0.0794968201271949	0.185622212256767	0.0109464706846761
0.0858962205662951	0.182185439832605	0.00306463952264641	0.0858962205662951	0.318221089282504	0.00206203205326155	0.0858962205662951	0.179719620901314	0.00685128681563724	0.0858962205662951	0.179500722630381	0.00395541279810914	0.0858962205662951	0.31974440157373	0.00260739163471613	0.0858962205662951	0.185473113446338	0.00959210827048116	0.0858965641374345	0.180399344716368	0.00296934602487384	0.0858965641374345	0.312389032539004	0.00157929769004303	0.0858965641374345	0.207526370292064	0.0113475661975773
0.0922959389786849	0.168773596888365	0.00313273429850819	0.0922959389786849	0.300955169228868	0.00248810780884511	0.0922959389786849	0.197698195638953	0.00822020606563312	0.0922959389786849	0.16605969638455	0.00181364122725434	0.0922959389786849	0.302197956595013	0.00293502468985484	0.0922959389786849	0.176675412360113	0.00879070244246009	0.0922963081476741	0.168632616559245	0.00316572928993099	0.0922963081476741	0.300351176676847	0.00173686827007283	0.0922963081476741	0.197580669362125	0.00777467080704286
0.0986956573910748	0.161307262256255	0.00334260954262239	0.0986956573910748	0.284383270854996	0.00200330903443431	0.0986956573910748	0.164076186515743	0.00885457540372701	0.0986956573910748	0.159420639736703	0.00224976266361421	0.0986956573910748	0.285320004365977	0.00296994716199867	0.0986956573910748	0.163587873164977	0.00925974637355602	0.0986960521579137	0.157537809589253	0.00301431303991	0.0986960521579137	0.283599567824246	0.00166566040803648	0.0986960521579137	0.175150014959457	0.00987896575147252
0.105095375803465	0.151997598513343	0.0025554658946887	0.105095375803465	0.268402106772019	0.00148436295911281	0.105095375803465	0.178305217158257	0.00920514096532752	0.105095375803465	0.152165325536259	0.00432053425887078	0.105095375803465	0.273374472192235	0.00294175243666431	0.105095375803465	0.186110515083186	0.00993963139734015	0.105095796168153	0.149951419147319	0.00286024982795461	0.105095796168153	0.272514904844462	0.00296460958350556	0.105095796168153	0.153290030710143	0.00758838415998161
0.111495094215854	0.149127018850305	0.00297883578738742	0.111495094215854	0.261140829316581	0.00195137484226242	0.111495094215854	0.16945334064929	0.00949617811762168	0.111495094215854	0.147321966874657	0.00400626724323718	0.111495094215854	0.260496135152577	0.00292315805330027	0.111495094215854	0.156034038675248	0.00817232924594463	0.111495540178393	0.148517489384065	0.00233374389513776	0.111495540178393	0.259266705820785	0.00312631648517464	0.111495540178393	0.16563047364319	0.0114746189436877
0.117894812628244	0.142317216229737	0.00348187370251534	0.117894812628244	0.251474870842213	0.00270408851690787	0.117894812628244	0.144191750102892	0.0113452870041917	0.117894812628244	0.141701932709223	0.00326114851702028	0.117894812628244	0.247821923862288	0.00227675949003019	0.117894812628244	0.145223834820938	0.0109475099281865	0.117895284188632	0.138858598109522	0.00283839045258494	0.117895284188632	0.245316588778615	0.00274664381586992	0.117895284188632	0.15358197437702	0.00853687016651847
0.124294531040634	0.135352349812814	0.00327149103513701	0.124294531040634	0.236000075998688	0.00188435128920554	0.124294531040634	0.159257459783352	0.00738916374722189	0.124294531040634	0.130512526446138	0.00434248274149309	0.124294531040634	0.240180027789635	0.00223073882121471	0.124294531040634	0.159490541534436	0.00743761337015703	0.124295028198872	0.127644594846346	0.00152200126012643	0.124295028198872	0.237296731768046	0.00316256870309904	0.124295028198872	0.160891872133138	0.00876327861592852
0.133894108659219	0.129680246135589	0.00201338377102109	0.133894108659219	0.221335254271383	0.00205427990928861	0.133894108659219	0.144246095140895	0.00583268338565367	0.133894108659219	0.127410180779721	0.00254871438070555	0.133894108659219	0.225994540962055	0.00165068614092963	0.133894108659219	0.150618333899603	0.0059836386056155	0.133894644214231	0.131806939861104	0.00254780484353291	0.133894644214231	0.225370483048955	0.00206140375134621	0.133894644214231	0.154653455315432	0.00728084877725456
0.146693545483999	0.117134187056948	0.00241288474888669	0.146693545483999	0.208620864317057	0.00216662517321472	0.146693545483999	0.146601685902327	0.00731931073912462	0.146693545483999	0.12091835082931	0.00280390586354004	0.146693545483999	0.208024856547038	0.00135767562621142	0.146693545483999	0.139749847195584	0.00871413046970797	0.146694132234711	0.117090471023998	0.00276109359587626	0.146694132234711	0.208259982523055	0.00121883111350701	0.146694132234711	0.146762001406585	0.00694984292597919
0.159492982308778	0.112395094547402	0.00216748069128849	0.159492982308778	0.19091884467162	0.00163767889996643	0.159492982308778	0.117915578356914	0.00869967285571972	0.159492982308778	0.11130896974903	0.00203661353221571	0.159492982308778	0.197830415768375	0.00122662980126027	0.159492982308778	0.138094724195831	0.005012003206575	0.15949362025519	0.109994456763985	0.00207270682460001	0.15949362025519	0.193857917043277	0.00154923792219943	0.15949362025519	0.128046889355038	0.00472981591121391
0.172292419133558	0.105040218440128	0.00219321491429534	0.172292419133558	0.181545030289738	0.00173623821307075	0.172292419133558	0.12820556287624	0.00516212372570797	0.172292419133558	0.103784364651801	0.00267812415949073	0.172292419133558	0.18430721206997	0.00224873957660175	0.172292419133558	0.137293134204164	0.00638812489104558	0.172293108275669	0.104237745696637	0.00310575410164881	0.172293108275669	0.181993581084332	0.00164734143816414	0.172293108275669	0.128846663688687	0.00775956942283382
0.185091855958338	0.09832111884225	0.00271815897717656	0.185091855958338	0.169643489040731	0.00168186450108595	0.185091855958338	0.120030674303693	0.00584348377292357	0.185091855958338	0.0945949485878175	0.00205809545414511	0.185091855958338	0.169853467635029	0.00185832587633207	0.185091855958338	0.128729623715391	0.00548244806022735	0.185092596296148	0.0959674058121193	0.00259203566124079	0.185092596296148	0.16904699414389	0.0014753158729142	0.185092596296148	0.132952846779895	0.00783510451708654
0.197891292783118	0.0923887528943209	0.00226174546606803	0.197891292783118	0.159483752621034	0.00139464015447603	0.197891292783118	0.121757208427821	0.00389311503236308	0.197891292783118	0.0926269398662547	0.00214766908027707	0.197891292783118	0.16083789735064	0.00169776645545951	0.197891292783118	0.112438330311369	0.00416840231889286	0.197892084316627	0.0925043816496068	0.00217085103711475	0.197892084316627	0.162723818941951	0.00148808248385588	0.197892084316627	0.126068508955751	0.00600669654778951
0.210690729607897	0.0856003330693044	0.00187481390047547	0.210690729607897	0.151027073191599	0.00190404302744434	0.210690729607897	0.127917536774543	0.00517187090063319	0.210690729607897	0.08712210011241	0.0020221679605651	0.210690729607897	0.154904363551485	0.00165872700379536	0.210690729607897	0.108487260676213	0.00677341088097994	0.210691572337107	0.0875416807629669	0.00203943626517213	0.210691572337107	0.153288345722712	0.00147661304498711	0.210691572337107	0.110222679203258	0.00605089355331468
0.223490166432677	0.0832091612021958	0.00294896499484502	0.223490166432677	0.139886757241219	0.00123103754068923	0.223490166432677	0.107132661315186	0.00590904294299411	0.223490166432677	0.0838137134073598	0.0030566111686046	0.223490166432677	0.143370510296523	0.00199817949794149	0.223490166432677	0.108402211644646	0.00935487109586943	0.223491060357586	0.0876547729937818	0.00243958036745762	0.223491060357586	0.145352672319354	0.00180534929044059	0.223491060357586	0.102420249933569	0.00485926068586606
0.236289603257457	0.0811198873383152	0.00162534565080254	0.236289603257457	0.135449086257916	0.0015808648834097	0.236289603257457	0.112749833288204	0.00667867053461759	0.236289603257457	0.0789059926653432	0.00284627980956394	0.236289603257457	0.136946031677865	0.001203089260855	0.236289603257457	0.0973338898393588	0.00711946549532534	0.236290548378065	0.0800393912816939	0.0015803375484334	0.236290548378065	0.137079210229683	0.0011369014621098	0.236290548378065	0.0992084312254562	0.00620383313213213
0.249089040082236	0.076036550382447	0.00127084597892749	0.249089040082236	0.129350884667163	0.00125329067090295	0.249089040082236	0.106814941371304	0.00585459394496399	0.249089040082236	0.0734203543378775	0.0029737625966562	0.249089040082236	0.13047708069774	0.00170171038284031	0.249089040082236	0.0847566460553748	0.00518617891956497	0.249090036398544	0.0797991526989933	0.00165325531386457	0.249090036398544	0.1304373397068	0.00168668795686256	0.249090036398544	0.103666982119411	0.00673796203389348
0.268288195319406	0.0711369458205573	0.00193736493892388	0.268288195319406	0.122423177682567	0.000883906719568773	0.268288195319406	0.10084391775557	0.00447378044442137	0.268288195319406	0.0710504578327853	0.00249676587929031	0.268288195319406	0.122072400874276	0.00171709118673814	0.268288195319406	0.0943564050703495	0.00409491040960746	0.268289268429263	0.0730021658380752	0.001510480032993	0.268289268429263	0.12214463699956	0.00117966343353382	0.268289268429263	0.0957677149484089	0.00496302317206885
0.293887068968965	0.0664415892159412	0.00133961030679652	0.293887068968965	0.112772639613055	0.00114531089797943	0.293887068968965	0.0942899237265487	0.00436682642261734	0.293887068968965	0.0643497994134976	0.00164463641487464	0.293887068968965	0.111776383887445	0.00138973972896089	0.293887068968965	0.0929354487943416	0.00549130572519611	0.293888244470221	0.0667336460899971	0.00170814710903922	0.293888244470221	0.110255161185977	0.00123068107899893	0.293888244470221	0.0896041308460015	0.00410236148893393
0.319485942618525	0.0637268532056721	0.00170943497188025	0.319485942618525	0.102147181062488	0.00117239550105161	0.319485942618525	0.0814241173454389	0.00451514929738696	0.319485942618525	0.0577281468386958	0.00187521219859719	0.319485942618525	0.102896224513581	0.00134576101784673	0.319485942618525	0.0864973610751797	0.00461304407676285	0.31948722051118	0.0599331578798484	0.00180965417515529	0.31948722051118	0.101480917417749	0.00119940988694845	0.31948722051118	0.0928243776598955	0.00467714105515029
0.345084816268084	0.0541658894930633	0.00187124945820671	0.345084816268084	0.094607174260049	0.0013235692242469	0.345084816268084	0.0791606315636719	0.00443205565712615	0.345084816268084	0.053594228378801	0.0021975984059183	0.345084816268084	0.0944944954044216	0.00125529594367801	0.345084816268084	0.0802206782688689	0.00323993556017793	0.345086196552138	0.0564245356841967	0.0014899652242597	0.345086196552138	0.0950324863508383	0.00099015277309179	0.345086196552138	0.0855410261672546	0.00343391206167186
0.370683689917644	0.0503312676696945	0.00205417093966659	0.370683689917644	0.0890199643476741	0.00117562526522546	0.370683689917644	0.0815759650182381	0.00501927827871409	0.370683689917644	0.0497272969150325	0.00188326350957118	0.370683689917644	0.088670716600187	0.00147213459026038	0.370683689917644	0.0822538868580173	0.00455808855008145	0.370685172593096	0.0547411512475748	0.00166952910715598	0.370685172593096	0.0878381420372463	0.00135141186642727	0.370685172593096	0.0766617741205319	0.00520346807320931
0.396282563567203	0.0518696074070824	0.00141657633553758	0.396282563567203	0.0824437874814138	0.00127621381040082	0.396282563567203	0.071665966856588	0.00411806361970269	0.396282563567203	0.0475093087927755	0.00208078891910836	0.396282563567203	0.082313774501762	0.00137084531476932	0.396282563567203	0.0838241685379821	0.00463583080399163	0.396284148634055	0.0487817202249479	0.0015007545561959	0.396284148634055	0.083364203248887	0.00130036445211156	0.396284148634055	0.0838783748304838	0.00586139451300432
0.421881437216762	0.0473176273826997	0.00142062746996979	0.421881437216762	0.0775421171810154	0.00116260409272388	0.421881437216762	0.0785735638998261	0.00447005221497813	0.421881437216762	0.0430945697587615	0.00231636118590284	0.421881437216762	0.0791275018539991	0.00118238371677748	0.421881437216762	0.065182766965189	0.00346790346679193	0.421883124675013	0.0477341605210952	0.00155205117954006	0.421883124675013	0.0784572777119002	0.00156631564348348	0.421883124675013	0.0760758468721572	0.0035963593600147
0.447480310866322	0.0449898561950839	0.00181861255622955	0.447480310866322	0.0720095786887918	0.000979946767539242	0.447480310866322	0.0710296809682261	0.00397848232704737	0.447480310866322	0.0419723991880396	0.00145637358214076	0.447480310866322	0.0732300348631196	0.00123704612313784	0.447480310866322	0.0693221950056453	0.00423131954320151	0.447482100715971	0.0466517793486315	0.0016990200931754	0.447482100715971	0.0739415713788679	0.00171536077689877	0.447482100715971	0.0680996829772918	0.0038956172199824
0.473079184515881	0.0436721997289296	0.00191927866533596	0.473079184515881	0.06722818071892	0.00099860047276415	0.473079184515881	0.0725860281180773	0.00413811457460264	0.473079184515881	0.0417305872123604	0.00189436548854907	0.473079184515881	0.0698760699574909	0.00139049771679003	0.473079184515881	0.0703849641801249	0.00362056973236311	0.47308107675693	0.0431453152262537	0.00166171737262199	0.47308107675693	0.070150352480594	0.00143333365683118	0.47308107675693	0.0730495763985847	0.00510706281670782
0.498678058165441	0.0385791571561446	0.00146212264069713	0.498678058165441	0.0655248864965714	0.00150808748428213	0.498678058165441	0.0643156743769268	0.00462398142391018	0.498678058165441	0.0368745795149702	0.00156090079934738	0.498678058165441	0.0655867020778332	0.00124971419838795	0.498678058165441	0.0609284491457106	0.00414420406981508	0.498680052797888	0.0412072416630386	0.00194832774410982	0.498680052797888	0.0675746045338423	0.00123833220967028	0.498680052797888	0.0672597807143079	0.00465769064569873
0.53707636863978	0.0376882883646026	0.00111567593719575	0.53707636863978	0.0606523851489672	0.000913104496186029	0.53707636863978	0.0539603852924383	0.00336591506046338	0.53707636863978	0.0353572910102607	0.00146257603191374	0.53707636863978	0.0607479668855718	0.00142133298421082	0.53707636863978	0.0660262356474945	0.00266779503830118	0.537078516859326	0.0382726645725061	0.000939154151501504	0.537078516859326	0.0634763423525506	0.00114288820729694	0.537078516859326	0.0626432589928708	0.00250324502052371
0.588274115938899	0.0348428755759457	0.0017175623781956	0.588274115938899	0.0562131219111791	0.000915426490640016	0.588274115938899	0.0569546340389215	0.00260140297151318	0.588274115938899	0.0338077339884584	0.00133792693993262	0.588274115938899	0.0537953354708052	0.000816018501973873	0.588274115938899	0.0543720590584245	0.00274178916849193	0.588276468941242	0.0345538789067389	0.001049306416868	0.588276468941242	0.0555743953453094	0.0010754078779307	0.588276468941242	0.0569711184035872	0.00311006630975978
0.639471863238018	0.0301066347717978	0.00124286420771983	0.639471863238018	0.0501477405174194	0.000963372374103967	0.639471863238018	0.0529781261669971	0.00224261632743645	0.639471863238018	0.0298206068882346	0.00189862868412029	0.639471863238018	0.0492758840300765	0.000723357971203581	0.639471863238018	0.0530899444111167	0.00358239310120703	0.639474421023159	0.0313544449557859	0.00148783304691369	0.639474421023159	0.0497423425614883	0.000968433654107734	0.639474421023159	0.0559255440685617	0.00393661637944198
0.690669610537136	0.0303945439350279	0.00109763573776396	0.690669610537136	0.0456519006625454	0.00111366998720209	0.690669610537136	0.0531916224941914	0.00331324245436883	0.690669610537136	0.0269896586241677	0.00199568356072755	0.690669610537136	0.044616400431595	0.00111243871602076	0.690669610537136	0.0474523910765314	0.00241819213422671	0.690672373105076	0.0287562889989477	0.000915127991396543	0.690672373105076	0.0462313768213741	0.000787542828161591	0.690672373105076	0.0589451906932172	0.00371729011732149
0.741867357836255	0.0264527572125971	0.00111604423542338	0.741867357836255	0.0424583111728653	0.00106427196525083	0.741867357836255	0.0498320365602324	0.00372440337583585	0.741867357836255	0.024252321672762	0.00163722650235756	0.741867357836255	0.0410056276079206	0.00109239512853414	0.741867357836255	0.0514426708523645	0.00317291707641135	0.741870325186993	0.0278648797405302	0.00126480871753752	0.741870325186993	0.043064880475384	0.00154298459378019	0.741870325186993	0.0508515582884103	0.0037636336015591
0.793065105135374	0.0241557843837565	0.000918713612149299	0.793065105135374	0.0375339820168905	0.000908161223581994	0.793065105135374	0.0445811703490676	0.00216772485170999	0.793065105135374	0.0229912526286503	0.00132821659314991	0.793065105135374	0.0389717026683956	0.0012607152117112	0.793065105135374	0.0411635304845334	0.00231315857979341	0.793068277268909	0.026513515499009	0.00143271592012264	0.793068277268909	0.0388325615698451	0.00121079671984438	0.793068277268909	0.0487424624367071	0.00352006819424416
0.844262852434493	0.0209923138192585	0.00132534518059781	0.844262852434493	0.0357565715573412	0.000970671686328529	0.844262852434493	0.0435433017866428	0.00370454950988496	0.844262852434493	0.021605702991059	0.00142942999284508	0.844262852434493	0.0368279539543925	0.000839476808841954	0.844262852434493	0.0361731457406362	0.00310308877485906	0.844266229350826	0.0246416941782591	0.00130606367352748	0.844266229350826	0.037982032068385	0.00130002030804615	0.844266229350826	0.0442586932337425	0.00299494473219648
0.895460599733612	0.0217658284559738	0.00120243642142789	0.895460599733612	0.0338789831802306	0.00124068483057355	0.895460599733612	0.0460744043113287	0.00306665267388118	0.895460599733612	0.0213932313861013	0.00160757820719631	0.895460599733612	0.0338300649216265	0.00113416638245104	0.895460599733612	0.038024646287337	0.00407334690313655	0.895464181432743	0.0226972333357079	0.00135750559429589	0.895464181432743	0.0365150862032603	0.00139693481155751	0.895464181432743	0.049024900169805	0.00333790692037146
0.94665834703273	0.0211424946530634	0.0014000791212659	0.94665834703273	0.0323104069859951	0.00143064711042513	0.94665834703273	0.0429136160064507	0.00385091039895131	0.94665834703273	0.0204692504832822	0.00132692451634016	0.94665834703273	0.0320010043751025	0.000917877726127695	0.94665834703273	0.0356925596252843	0.00265953818015695	0.946662133514659	0.020939138587589	0.00105648693964357	0.946662133514659	0.0340390854425434	0.00124664530934575	0.946662133514659	0.04519338687434	0.00399881816722531
0.997856094331849	0.0206511865317768	0.00123133456151754	0.997856094331849	0.0310260511959597	0.00133330609447079	0.997856094331849	0.0415904461068216	0.00347651380852286	0.997856094331849	0.020312523579693	0.00118028087030642	0.997856094331849	0.0304068821551593	0.000922471715706302	0.997856094331849	0.0382138318602301	0.00360208033885613	0.997860085596576	0.020629549175734	0.00117149481152693	0.997860085596576	0.0306088968585223	0.00127211242237432	0.997860085596576	0.035757879618843	0.0023900420651018
1.07465271528053	0.0182525794935224	0.00109857829628629	1.07465271528053	0.0276663051539819	0.000951048540066716	1.07465271528053	0.0374144313648902	0.00183085931439518	1.07465271528053	0.0171334533101139	0.000727678671847521	1.07465271528053	0.0279424793901976	0.000901279094971339	1.07465271528053	0.0382053801874882	0.0028210103603041	1.07465701371945	0.0182832569868589	0.00116188057670324	1.07465701371945	0.0294885824320906	0.00102200772942666	1.07465701371945	0.0322964097606204	0.00193020842183899
1.17704820987877	0.0160624471746012	0.00139080332141224	1.17704820987877	0.0243037806673212	0.000578744857038959	1.17704820987877	0.0329295593996238	0.00262780111589406	1.17704820987877	0.0148632020094086	0.0007796931027264	1.17704820987877	0.0254517684961812	0.000980107865327466	1.17704820987877	0.0300349741897512	0.00306194339069239	1.17705291788328	0.0168539696345387	0.000791536001831544	1.17705291788328	0.0260450163239339	0.00078808208854337	1.17705291788328	0.0320126950979343	0.00304203361967156
1.279443704477	0.0141507030059366	0.000884874842048226	1.279443704477	0.022544441830982	0.000728395001554673	1.279443704477	0.031625538992429	0.00208067283081443	1.279443704477	0.0127159938956031	0.000839508651538457	1.279443704477	0.0223948049255259	0.00086784533377223	1.279443704477	0.0302194598206453	0.00228529704111984	1.27944882204712	0.0158814465938492	0.000781148052045071	1.27944882204712	0.0233451474928619	0.000684342821664828	1.27944882204712	0.0311550094364682	0.00206043734112313
1.38183919907524	0.014034367016499	0.000967936202774504	1.38183919907524	0.0207142467954758	0.00079084714540097	1.38183919907524	0.0292004449258717	0.00253681601380511	1.38183919907524	0.0121698407247119	0.00100231843122902	1.38183919907524	0.0207298069493112	0.000860627215924323	1.38183919907524	0.0318046282848958	0.00216554361084248	1.38184472621095	0.0133580529962442	0.00115773814590165	1.38184472621095	0.021860889453643	0.000963821759032776	1.38184472621095	0.0293850974455018	0.0020896645875151
1.48423469367348	0.011427057478181	0.000676986155983589	1.48423469367348	0.0171367194909872	0.000720884301778499	1.48423469367348	0.0234114434962665	0.00199918947550935	1.48423469367348	0.0108408632454725	0.000891586385787255	1.48423469367348	0.0209365116475943	0.000870923888376471	1.48423469367348	0.0267802561453434	0.00221532180165773	1.48424063037478	0.0140121461772442	0.000937885511723725	1.48424063037478	0.0200063111297562	0.000791220048050652	1.48424063037478	0.0272759064345813	0.00286554525160643
1.58663018827172	0.0121630991170327	0.000675097251245944	1.58663018827172	0.0165634020819173	0.000536095947979419	1.58663018827172	0.0210467970936333	0.00199244558497974	1.58663018827172	0.0089259529002813	0.000843224973162621	1.58663018827172	0.0195315169474393	0.000815339992253459	1.58663018827172	0.0247917750680611	0.00233522521055668	1.58663653453862	0.0141547550881794	0.0011409914651096	1.58663653453862	0.018119215727061	0.00102099074118106	1.58663653453862	0.0266405364938961	0.00314103186532562
1.68902568286995	0.0108186837679896	0.00108337845999418	1.68902568286995	0.0158384238357335	0.000606170343822615	1.68902568286995	0.0280391946760955	0.0019587405540207	1.68902568286995	0.0104392950408153	0.000815611523341513	1.68902568286995	0.0173970772755065	0.000699835821742174	1.68902568286995	0.0254663583756306	0.00214219289973699	1.68903243870245	0.0116767959583526	0.00106854814846771	1.68903243870245	0.0175302324956538	0.000846251107898906	1.68903243870245	0.0241678472783126	0.00236756597447019
1.79142117746819	0.00996677148312818	0.00112029310024508	1.79142117746819	0.0132312015812983	0.000856199789576452	1.79142117746819	0.0220906193546708	0.00223102877953219	1.79142117746819	0.00948458423918371	0.000944783255666234	1.79142117746819	0.0158144571308846	0.000741861937810578	1.79142117746819	0.0241185882369564	0.0033740627144232	1.79142834286629	0.0109761157796353	0.00112693289630839	1.79142834286629	0.0154632023755229	0.00111435543908915	1.79142834286629	0.0226244192472906	0.00245375784640329
1.89381667206643	0.00972295044747491	0.00111375301901114	1.89381667206643	0.0118751617991298	0.000637046704127391	1.89381667206643	0.020470735869578	0.00288843187913008	1.89381667206643	0.00846840194537617	0.00104378236516666	1.89381667206643	0.0145617869751639	0.000809712181561241	1.89381667206643	0.0231157881964755	0.00217022811241837	1.89382424703012	0.0117672859405674	0.000893513311489772	1.89382424703012	0.0162151753132919	0.000808662247690767	1.89382424703012	0.0204005915855568	0.00197620322033294
1.99621216666467	0.00935060499299225	0.00115277567870859	1.99621216666467	0.0125470324464434	0.000706549868889583	1.99621216666467	0.0222667773005211	0.00325934171681346	1.99621216666467	0.00781309458006181	0.00109346572657887	1.99621216666467	0.0138246525907798	0.00107438768029472	1.99621216666467	0.0235290074442495	0.00211561276539047	1.99622015119395	0.0108270579103029	0.000947849071404812	1.99622015119395	0.0134798901759231	0.000943211727722689	1.99622015119395	0.0250047668525387	0.00277392284422525
2.14980540856202	0.0090251103939235	0.000728729248789578	2.14980540856202	0.0112402136272771	0.000636058381220881	2.14980540856202	0.020565451586278	0.0017683473854758	2.14980540856202	0.00795238534098174	0.000773062775669349	2.14980540856202	0.0115709440433285	0.000831253884698562	2.14980540856202	0.0197830132972458	0.00209074724653444	2.1498140074397	0.00894143579474576	0.000855152987394832	2.1498140074397	0.0120870392885189	0.000848246555749328	2.1498140074397	0.022119394473899	0.00194189415428464
2.3545963977585	0.00667820810756027	0.000780102317865355	2.3545963977585	0.0110611222576724	0.000760193991599287	2.3545963977585	0.0177312928688942	0.00150323045678977	2.3545963977585	0.00672881463878283	0.00101540682902849	2.3545963977585	0.00995167478732572	0.000729580300139785	2.3545963977585	0.0176381508001502	0.00268827033658652	2.35460581576737	0.00848174441345471	0.000430247101035721	2.35460581576737	0.0113415497822464	0.000687112181354396	2.35460581576737	0.0209378421059666	0.00155942833024204
2.55938738695497	0.00697054594864313	0.000866895026942291	2.55938738695497	0.0105770245279669	0.000732123780257232	2.55938738695497	0.0166273683827034	0.0013447050927551	2.55938738695497	0.00614538316177521	0.000668313272306553	2.55938738695497	0.0110419796596446	0.000848521342965293	2.55938738695497	0.0156578433710097	0.00166595979460565	2.55939762409504	0.00718864088416812	0.000996436181228723	2.55939762409504	0.0101004903596077	0.000873346522081102	2.55939762409504	0.0182688918295387	0.00214611091860958
2.76417837615145	0.00582253341215789	0.000804450616391017	2.76417837615145	0.00848391057323616	0.000681378653853899	2.76417837615145	0.0124886024827382	0.00149911405144618	2.76417837615145	0.00637953146283368	0.000630206243440529	2.76417837615145	0.00961969894298844	0.000757719571372763	2.76417837615145	0.0154495556199192	0.00171594452273382	2.7641894324227	0.00741200150231682	0.000811778477526286	2.7641894324227	0.0090324405637872	0.000780426452779407	2.7641894324227	0.0148514547727977	0.00162746599062135
