A_and_B_1_1_10-20-21_1_T0s_1.ptu	 	 	A_and_B_1_1_10-20-21_1_T0s_1.ptu (A)	 	 	A_and_B_1_1_10-20-21_1_T0s_1.ptu (B)	 	 	A_and_B_1_1_10-20-21_2_T302s_1.ptu	 	 	A_and_B_1_1_10-20-21_2_T302s_1.ptu (A)	 	 	A_and_B_1_1_10-20-21_2_T302s_1.ptu (B)	 	 	A_and_B_1_1_10-20-21_3_T604s_1.ptu	 	 	A_and_B_1_1_10-20-21_3_T604s_1.ptu (A)	 	 	A_and_B_1_1_10-20-21_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
1.07465271528053	0.0351995784865035	0.000888034165027121	1.07465271528053	0.0659964129265482	0.000973614942735592	1.07465271528053	0.0303209978354248	0.00121030941199376	1.07465271528053	0.042773666866758	0.000874398546152081	1.07465271528053	0.0687316912156077	0.000637821802042473	1.07465271528053	0.0360489103541447	0.00137774814572321	1.07465271528053	0.045105453913816	0.000531213238783242	1.07465271528053	0.0675984079851025	0.000762898055322136	1.07465271528053	0.0413679881398633	0.0021865792433983
1.17704820987877	0.0325353352791896	0.000890615531595326	1.17704820987877	0.0616134422711412	0.000955474707039089	1.17704820987877	0.0276468776512335	0.00159591218678574	1.17704820987877	0.0394377155604391	0.000655661999382394	1.17704820987877	0.0639327195586987	0.000778047108723623	1.17704820987877	0.0350548842993381	0.00116566850325412	1.17704820987877	0.0420336520957642	0.000709116099010659	1.17704820987877	0.0622722097993987	0.000657246509152844	1.17704820987877	0.0342766776323163	0.00206541967573395
1.279443704477	0.0305064101486968	0.000474436235612345	1.279443704477	0.0568310893216132	0.00102512663025576	1.279443704477	0.0249445601417152	0.00107593726816952	1.279443704477	0.0360239972697362	0.000773955582285222	1.279443704477	0.0585028272134159	0.000824360807685234	1.279443704477	0.0305176909582632	0.0016988949536975	1.279443704477	0.0386097071679119	0.000477705484832126	1.279443704477	0.0577631488711001	0.000825649110704385	1.279443704477	0.0358717968133398	0.00163904422014882
1.38183919907524	0.027896149181794	0.000724286433324067	1.38183919907524	0.0524739019382965	0.000915283924115738	1.38183919907524	0.0211375098891663	0.00163477047002589	1.38183919907524	0.0349807781383418	0.000824278007521197	1.38183919907524	0.0549895488738003	0.000860123440605702	1.38183919907524	0.0303863756336543	0.00147128875833452	1.38183919907524	0.035728326806981	0.000681965728183594	1.38183919907524	0.053112836585402	0.000702789140906451	1.38183919907524	0.032380480174387	0.00190307440456295
1.48423469367348	0.0265527458544141	0.000473002021093015	1.48423469367348	0.049773299342633	0.00105474945209413	1.48423469367348	0.0222051628930447	0.0011848309404954	1.48423469367348	0.0323881214364169	0.000898010916756476	1.48423469367348	0.051432586995948	0.000714343940852875	1.48423469367348	0.0288983194133896	0.00128551069404867	1.48423469367348	0.0336414938394744	0.000674038383604427	1.48423469367348	0.0504616579809546	0.000667153682416754	1.48423469367348	0.0268101071968624	0.00178456247051916
1.58663018827172	0.0259116027770764	0.000629608666111427	1.58663018827172	0.046964388183381	0.000885274214714684	1.58663018827172	0.023826361123442	0.000848010112992769	1.58663018827172	0.0303478354760986	0.000843822206012688	1.58663018827172	0.0486554547849828	0.000641179882926243	1.58663018827172	0.0243274289518975	0.0012842710694496	1.58663018827172	0.030702637070406	0.000797551800182293	1.58663018827172	0.0462726029490561	0.000627323300480307	1.58663018827172	0.0249791340181261	0.00192512550602257
1.68902568286995	0.0240305134248476	0.000653867087939525	1.68902568286995	0.0439037263136222	0.00093238586539971	1.68902568286995	0.019051859983932	0.00153507872971345	1.68902568286995	0.0287306033938711	0.000803637246651318	1.68902568286995	0.0457230732205043	0.000734744263831806	1.68902568286995	0.0244532357328438	0.00163299365794166	1.68902568286995	0.0285650270755673	0.000730175348765775	1.68902568286995	0.0439680756063414	0.000536709339395586	1.68902568286995	0.0242151484019748	0.00159953318444899
1.79142117746819	0.0224724125307408	0.000747468782628619	1.79142117746819	0.0413554349606706	0.00085640087602439	1.79142117746819	0.0201472728783201	0.00126728211296803	1.79142117746819	0.0262363492508061	0.000891475900730588	1.79142117746819	0.042875164731888	0.000521752036834109	1.79142117746819	0.0240905161766574	0.00183218395182371	1.79142117746819	0.028795762552079	0.000707026035420169	1.79142117746819	0.0417754272505895	0.000775102035443251	1.79142117746819	0.0232079386499842	0.00174972833563047
1.89381667206643	0.0220079504626406	0.00101266365775369	1.89381667206643	0.0400211992599988	0.000960110208560008	1.89381667206643	0.0176756975366159	0.00171493698522039	1.89381667206643	0.0252990552981214	0.000720686563894474	1.89381667206643	0.0404189386550405	0.000544143539955528	1.89381667206643	0.0239904591196348	0.00208993617005272	1.89381667206643	0.0261419827578454	0.000765364822582397	1.89381667206643	0.0395803127190239	0.000698895626563412	1.89381667206643	0.0238991516155889	0.00157490832766018
1.99621216666467	0.020477562979986	0.000930802031072886	1.99621216666467	0.038273987310691	0.00104880273209365	1.99621216666467	0.0169809344989545	0.00145388176765455	1.99621216666467	0.0229443909228708	0.000703929913786744	1.99621216666467	0.0378208315388695	0.000475359737494779	1.99621216666467	0.020139975972261	0.00143653348725548	1.99621216666467	0.0257938445081781	0.000731939292334767	1.99621216666467	0.0375678057397033	0.000914592782282978	1.99621216666467	0.0241645141627204	0.0016525925917176
2.14980540856202	0.0201079660852294	0.000765040470420918	2.14980540856202	0.0359217151289742	0.00108748797890315	2.14980540856202	0.0160702831659236	0.0011000113096346	2.14980540856202	0.0216779382124375	0.000508428027045418	2.14980540856202	0.035176613745646	0.00064992328040655	2.14980540856202	0.0184968501612897	0.000879353466202249	2.14980540856202	0.0234993613311977	0.000585795330554372	2.14980540856202	0.0357535989213077	0.000714398424998193	2.14980540856202	0.0224535729882815	0.000951593664977632
2.3545963977585	0.0177566155963272	0.000719368147763719	2.3545963977585	0.032726232590252	0.000871028134868422	2.3545963977585	0.0135312734753161	0.000824660166848373	2.3545963977585	0.019265005898188	0.000469404945416347	2.3545963977585	0.0311340600834795	0.000630157807388197	2.3545963977585	0.0158935675200941	0.00131663113826797	2.3545963977585	0.0215440837565878	0.000432888797450612	2.3545963977585	0.0319435087621826	0.000714789711660568	2.3545963977585	0.0195030893172221	0.000743403313005108
2.55938738695497	0.0159797441388797	0.000684066988184253	2.55938738695497	0.0295963805556489	0.000863838071168871	2.55938738695497	0.0141270277191748	0.00126261176433277	2.55938738695497	0.0181574889139247	0.00049444273809295	2.55938738695497	0.0286456101754949	0.000786565549647989	2.55938738695497	0.0134003160097163	0.00133935063795365	2.55938738695497	0.0197492615024974	0.000496402863606272	2.55938738695497	0.0295372348505594	0.000626104924609037	2.55938738695497	0.0200958721154794	0.00143622249627401
2.76417837615145	0.0148278309111245	0.000668191166644324	2.76417837615145	0.0269668851653626	0.000802247457872411	2.76417837615145	0.011625951842873	0.000793971741994743	2.76417837615145	0.0172060160663078	0.000617999441667325	2.76417837615145	0.0266170002101255	0.00069090929091992	2.76417837615145	0.013830567602556	0.000855415659222008	2.76417837615145	0.0186661966853307	0.000644614612430276	2.76417837615145	0.0264618751980418	0.00052990898792274	2.76417837615145	0.0162030631449115	0.00127022100369945
2.96896936534792	0.0134485120537581	0.000757118283118766	2.96896936534792	0.0245714907154007	0.000575550764273535	2.96896936534792	0.0107667924936556	0.000929505016706008	2.96896936534792	0.0154340419972159	0.000552677439869565	2.96896936534792	0.0255517032515727	0.000801206597088515	2.96896936534792	0.0145362058943642	0.000951771968729641	2.96896936534792	0.0164061940065298	0.000519431073148151	2.96896936534792	0.024113443359414	0.000670977505694983	2.96896936534792	0.0126761132459613	0.000987148762033336
3.1737603545444	0.012342252209979	0.000401878490662103	3.1737603545444	0.0228537951037925	0.000670029428422644	3.1737603545444	0.0112376295441906	0.000878535849280071	3.1737603545444	0.0147904895436262	0.000431362214415809	3.1737603545444	0.0242212787306996	0.000715913187566461	3.1737603545444	0.0120091572160272	0.00081833987898444	3.1737603545444	0.0157568337838011	0.000788034279394649	3.1737603545444	0.0231531467264153	0.000835196137341343	3.1737603545444	0.0142148279587939	0.00122691435152545
3.37855134374087	0.0114131710032734	0.000432854960215097	3.37855134374087	0.0212031436747678	0.000678190543387265	3.37855134374087	0.0105114663722181	0.000808825804569116	3.37855134374087	0.0137932530469528	0.000589205421691811	3.37855134374087	0.022656464588273	0.000553275802612778	3.37855134374087	0.0103952777540597	0.000849841584562696	3.37855134374087	0.0145069260128456	0.000781256678390123	3.37855134374087	0.0213474245104615	0.000687115641994377	3.37855134374087	0.0130382862659756	0.00127811485078336
3.58334233293735	0.0107874011734897	0.000447778840975188	3.58334233293735	0.019905972094531	0.000757525810113417	3.58334233293735	0.0094325401312502	0.00137585635568749	3.58334233293735	0.0134545537860548	0.000545875211347527	3.58334233293735	0.0205323136412816	0.000657420235210279	3.58334233293735	0.0123686437768503	0.00137947115231724	3.58334233293735	0.0133824878341076	0.000840841269750231	3.58334233293735	0.0201358142981769	0.000727729193228246	3.58334233293735	0.0120625695566645	0.00137952537554123
3.78813332213383	0.0110379623285604	0.000393955570128849	3.78813332213383	0.0189384188498114	0.000682932635392478	3.78813332213383	0.010384227974589	0.00120729849016688	3.78813332213383	0.0112235162413986	0.000670493649208276	3.78813332213383	0.0188258704226458	0.000745392351937857	3.78813332213383	0.00959684908939843	0.00112403330909372	3.78813332213383	0.0130051219632494	0.00068461142448311	3.78813332213383	0.0194599666934109	0.000784795458527975	3.78813332213383	0.013379899863651	0.0014427782921535
3.9929243113303	0.0102321901667347	0.000594276656814653	3.9929243113303	0.0180518014793026	0.000565956318968392	3.9929243113303	0.00745580512411144	0.0010419749268416	3.9929243113303	0.0116242872541078	0.000535639137209914	3.9929243113303	0.0180412889287669	0.000900597760807459	3.9929243113303	0.0106270553326505	0.00109402339040625	3.9929243113303	0.0114551438049857	0.000668515163900075	3.9929243113303	0.0181907101499485	0.000723934313932516	3.9929243113303	0.011903822636752	0.00130790524122117
4.30011079512502	0.00900068298520545	0.000515164817802337	4.30011079512502	0.017003987321912	0.000644065974693686	4.30011079512502	0.00895034924562534	0.000750708883565507	4.30011079512502	0.0102807303475985	0.000563613498481219	4.30011079512502	0.0169160595633019	0.000811937537463898	4.30011079512502	0.00949277834724216	0.000929718895230044	4.30011079512502	0.0108617879158335	0.000539452890788163	4.30011079512502	0.0156773559763209	0.000692995673045557	4.30011079512502	0.0105330495565854	0.000829383749617943
4.70969277351797	0.00832652312122352	0.000453779290907669	4.70969277351797	0.0154119496954213	0.000652383796160385	4.70969277351797	0.00651474094335557	0.000791870483046335	4.70969277351797	0.0091662811878066	0.00045932730667539	4.70969277351797	0.0159568277282764	0.000615507307461707	4.70969277351797	0.00876605273637177	0.000883552431874366	4.70969277351797	0.00920619862452813	0.000492776799269624	4.70969277351797	0.0148027541413861	0.000444158083335754	4.70969277351797	0.0101775901562317	0.0010217627455071
5.11927475191092	0.00721951860917578	0.000448039716425988	5.11927475191092	0.014451269841517	0.000527911280880515	5.11927475191092	0.00770060958486411	0.000770652235212825	5.11927475191092	0.00956469937734647	0.000550772803876856	5.11927475191092	0.0140227004545219	0.000660837539838886	5.11927475191092	0.00951349593557801	0.000891798722418649	5.11927475191092	0.00846540251654595	0.000390384363670252	5.11927475191092	0.0130320403406376	0.00050983961387132	5.11927475191092	0.00741107047090069	0.000846809848900586
5.52885673030387	0.00703780100913161	0.000300946020755747	5.52885673030387	0.0133051157649588	0.000689155180597547	5.52885673030387	0.00588559949173084	0.000734790758181783	5.52885673030387	0.00831089488014293	0.000519012941481725	5.52885673030387	0.0126292589122194	0.000424103587021704	5.52885673030387	0.0088361674147876	0.00085076174071813	5.52885673030387	0.00756398114876029	0.000281529510485463	5.52885673030387	0.0117928245727633	0.000557636577793611	5.52885673030387	0.00810711733085542	0.000677730165735651
5.93843870869682	0.00617570262749031	0.000379580983269739	5.93843870869682	0.0115547183206321	0.000491105929546046	5.93843870869682	0.00564070013023233	0.000685609766333081	5.93843870869682	0.00802750397453749	0.000716644377562663	5.93843870869682	0.0116319606834828	0.000434913137938448	5.93843870869682	0.00730476321188927	0.000939775981208351	5.93843870869682	0.00720705584656756	0.000536393790776111	5.93843870869682	0.0109987916025757	0.000607865763690165	5.93843870869682	0.00603394047541192	0.000948674567467336
6.34802068708977	0.00548589526330153	0.000393909526585871	6.34802068708977	0.0109720927197359	0.000520890904030523	6.34802068708977	0.00619658538878388	0.000567558783778403	6.34802068708977	0.0065477708121393	0.000451165602240199	6.34802068708977	0.0105839496470347	0.00047356232500756	6.34802068708977	0.00547614839193757	0.000921479860101858	6.34802068708977	0.00648524178021962	0.000600161204112591	6.34802068708977	0.0103421040779335	0.000648467217152741	6.34802068708977	0.00715524492679598	0.00098673579461004
6.75760266548272	0.00535289397462109	0.000626836500669273	6.75760266548272	0.0104654035974233	0.000582421113491486	6.75760266548272	0.00454053879575857	0.000643324454317421	6.75760266548272	0.00591282517049731	0.000429771939247217	6.75760266548272	0.00977502859779149	0.000322452174940494	6.75760266548272	0.00549776766263568	0.000932999467249005	6.75760266548272	0.00651698009048938	0.000603535129380953	6.75760266548272	0.0101601565556822	0.000716062294397883	6.75760266548272	0.00556352358074136	0.000899225252298184
7.16718464387567	0.00565906114048579	0.000543472815716086	7.16718464387567	0.00965141898013435	0.000720672515882483	7.16718464387567	0.00523165579306492	0.000766661911655881	7.16718464387567	0.00539067800685346	0.000607793138091514	7.16718464387567	0.00886350794370299	0.000408409609474033	7.16718464387567	0.00404089320644487	0.000951742500565603	7.16718464387567	0.0070943737984385	0.000436730831518708	7.16718464387567	0.00970009200285081	0.000574693195953709	7.16718464387567	0.00624168778374456	0.00080489295943748
7.57676662226862	0.00443380275161407	0.000439515819369803	7.57676662226862	0.00942305844293588	0.000547333518517509	7.57676662226862	0.00457929835681736	0.000772351483314088	7.57676662226862	0.00476008411236142	0.000476424128090079	7.57676662226862	0.00817673765688466	0.000448773618493618	7.57676662226862	0.00507879703576059	0.000912118576901437	7.57676662226862	0.00567931846703883	0.000652337082189225	7.57676662226862	0.00826397240763061	0.000700441274437127	7.57676662226862	0.004982488473275	0.00123861558377133
7.98634860066157	0.00434318930081221	0.000482902833793631	7.98634860066157	0.00776001769655852	0.000550430998951601	7.98634860066157	0.00390294309228809	0.000789733288116379	7.98634860066157	0.00472413484968043	0.00041348010516678	7.98634860066157	0.00733926054899766	0.000535121814095937	7.98634860066157	0.00593460033399911	0.000970628173863967	7.98634860066157	0.00542058356270454	0.000522261828301751	7.98634860066157	0.00802803853175577	0.000564382067316619	7.98634860066157	0.0046519512429869	0.00113284248618908
8.600721568251	0.00388701728944791	0.000445814068113088	8.600721568251	0.00715839925633755	0.000529003201614757	8.600721568251	0.00367130640914669	0.000401419761096455	8.600721568251	0.00405828586918755	0.000487202693040637	8.600721568251	0.00679041299848963	0.000660646308543104	8.600721568251	0.00444755942928751	0.000625422820668241	8.600721568251	0.0048244528410729	0.000322088660316704	8.600721568251	0.00699802262462571	0.00050980593204561	8.600721568251	0.00421598155394953	0.000627439691484765
9.4198855250369	0.00327126244355481	0.000510636276398951	9.4198855250369	0.00717799231902967	0.000580877944943796	9.4198855250369	0.00288938560437056	0.000514734951804661	9.4198855250369	0.00329614738829326	0.000696919575088875	9.4198855250369	0.00665984433218809	0.000692196479373573	9.4198855250369	0.00330671052144056	0.000837008662778171	9.4198855250369	0.00479272841514637	0.000451967408442789	9.4198855250369	0.00634704753736136	0.000411446073261463	9.4198855250369	0.00410846040362104	0.000598553009670386
10.2390494818228	0.00304484732927164	0.000521629485218712	10.2390494818228	0.00558600421476529	0.000471877927246475	10.2390494818228	0.00283628589558623	0.000557099609548716	10.2390494818228	0.00294385283316832	0.000595900784710354	10.2390494818228	0.00564436323112342	0.000518645829885687	10.2390494818228	0.00270840484986926	0.00063641499400404	10.2390494818228	0.00430005543513262	0.000365633235230827	10.2390494818228	0.00454832347130604	0.000481187253645026	10.2390494818228	0.00443945525646264	0.00063115182817624
11.0582134386087	0.00290434450375996	0.000493582778227962	11.0582134386087	0.00526447053886489	0.000652074656767613	11.0582134386087	0.00303391831734882	0.000512410161592349	11.0582134386087	0.00279571382199566	0.000365106989263068	11.0582134386087	0.00547588553020394	0.000440684606822796	11.0582134386087	0.0028092629198539	0.000753202047410429	11.0582134386087	0.00352742529141717	0.000458340623113695	11.0582134386087	0.00373304859220927	0.000374216976842162	11.0582134386087	0.00394705868187963	0.000947983947061201
11.8773773953946	0.00263252145053918	0.00037290605120127	11.8773773953946	0.00458494779350029	0.000668227437344132	11.8773773953946	0.00300083237973468	0.000752731765804266	11.8773773953946	0.00346642228913453	0.000555024010863245	11.8773773953946	0.00464481309749423	0.000738219533049197	11.8773773953946	0.00389644378615347	0.000943659485173031	11.8773773953946	0.00304000365913289	0.000475019636714567	11.8773773953946	0.00330915687284289	0.000353404621686877	11.8773773953946	0.00418731254525088	0.000774340676157171
12.6965413521805	0.00204957566407827	0.0003878542215421	12.6965413521805	0.00419266871744427	0.000506384981535117	12.6965413521805	0.0014746090309132	0.000743340678709927	12.6965413521805	0.00257787776744106	0.000486207637588481	12.6965413521805	0.00471912195271338	0.000673042895926881	12.6965413521805	0.0021985381866993	0.000932536469190495	12.6965413521805	0.00285256504591052	0.000551676386970012	12.6965413521805	0.00314079058793945	0.000413309141801495	12.6965413521805	0.00344153802451547	0.000878528922348758
13.5157053089664	0.00295931590262804	0.000510195123045734	13.5157053089664	0.0046225268278753	0.0004339570359054	13.5157053089664	0.00296854867573884	0.000374330109683728	13.5157053089664	0.00209509407977698	0.000617353204052105	13.5157053089664	0.00374761794841883	0.000646247827265236	13.5157053089664	0.00193192670119985	0.000764085954923452	13.5157053089664	0.00280670956383923	0.000558628138078551	13.5157053089664	0.00240876604883956	0.000491662754635694	13.5157053089664	0.00322250057890099	0.00050335400117267
14.3348692657523	0.00326963650785296	0.000536980870794341	14.3348692657523	0.00420338924829602	0.000610086374109817	14.3348692657523	0.00341960921668487	0.000686488579898133	14.3348692657523	0.00146426491690696	0.000393020158242235	14.3348692657523	0.00336015008575825	0.000634515799468914	14.3348692657523	0.00179034173534332	0.000427346637312183	14.3348692657523	0.00206925463291801	0.000628860365406551	14.3348692657523	0.00293748782870226	0.000836312168617095	14.3348692657523	0.00230796431294637	0.000858009280964883
15.1540332225382	0.00237327962517176	0.000588310412211923	15.1540332225382	0.0037356654401784	0.000688397409113624	15.1540332225382	0.00174838522001151	0.000667927001889977	15.1540332225382	0.0018330087950174	0.000418635358477307	15.1540332225382	0.00360017635447937	0.00045692375581916	15.1540332225382	0.00141429652372442	0.000485821704668346	15.1540332225382	0.00165140661791263	0.000597287442227325	15.1540332225382	0.00212162066358319	0.000576865213276739	15.1540332225382	0.00226375122328258	0.000732187171576207
15.9731971793241	0.00248440884136277	0.000486273602211091	15.9731971793241	0.00363454090665144	0.000449084061426584	15.9731971793241	0.00172715412805234	0.000432327579310453	15.9731971793241	0.00225644409240357	0.000396896908052586	15.9731971793241	0.00360021384903849	0.00062604533386799	15.9731971793241	0.00177493101223422	0.000625137383844988	15.9731971793241	0.00230967935259928	0.000498842856133174	15.9731971793241	0.00301290734318344	0.000631753477719194	15.9731971793241	0.0016539870966717	0.000657892731787077
17.201943114503	0.00241091147081032	0.000414892231499507	17.201943114503	0.00383432522369234	0.00044727801022061	17.201943114503	0.00204339207989847	0.000642189678968114	17.201943114503	0.00161569468000579	0.000373697481071367	17.201943114503	0.00298340148990321	0.000505923430004647	17.201943114503	0.00256932918631682	0.000536868473520085	17.201943114503	0.00214486696885452	0.000384795245288593	17.201943114503	0.00309646783468971	0.000507711669284406	17.201943114503	0.00242354106486529	0.000427115506844498
18.8402710280748	0.00188576226340698	0.000436274658587493	18.8402710280748	0.00289855894480822	0.000474362373927056	18.8402710280748	0.00256630414535759	0.00057503111464618	18.8402710280748	0.00170202643798653	0.000283964319185736	18.8402710280748	0.00286957861925741	0.000462568547724751	18.8402710280748	0.00159485273187338	0.00027234951080476	18.8402710280748	0.0015087762067385	0.00031453811406234	18.8402710280748	0.00186684325084429	0.000432167813151063	18.8402710280748	0.000972524602577123	0.000516717423209646
20.4785989416466	0.00199281287195662	0.000488662241836919	20.4785989416466	0.00273501901018497	0.000476532108279209	20.4785989416466	0.0024895339844506	0.000717272599096957	20.4785989416466	0.00102206730696945	0.000572428056122174	20.4785989416466	0.00217406374583835	0.000488570973877989	20.4785989416466	0.00120659785589826	0.00079635997850688	20.4785989416466	0.00155546950528451	0.000426405464576056	20.4785989416466	0.00200184529142122	0.00053083453565711	20.4785989416466	0.00176366602982677	0.000649438353256774
22.1169268552184	0.00145189443796795	0.000280046483604576	22.1169268552184	0.00257745532251774	0.000550028329217633	22.1169268552184	0.00143933573050671	0.000578775716319921	22.1169268552184	0.00148486007883379	0.000444343512943574	22.1169268552184	0.00232904510079786	0.00048883778453462	22.1169268552184	0.00194886945620218	0.000528007962614223	22.1169268552184	0.00172808765882313	0.000446987927957085	22.1169268552184	0.00193447056899657	0.000512524797558793	22.1169268552184	0.00201356685369117	0.000520067497678537
23.7552547687902	0.000966242755573209	0.000345888079341284	23.7552547687902	0.00220559541230392	0.000477178098350052	23.7552547687902	0.00102959242176136	0.000472669259897255	23.7552547687902	0.00174410749827178	0.000528308617692235	23.7552547687902	0.00277265234635706	0.000508050910496825	23.7552547687902	0.00124742539956474	0.000471419097330501	23.7552547687902	0.00132831381438935	0.000470637769141138	23.7552547687902	0.00132732358346389	0.000703392677309792	23.7552547687902	0.00152771451352043	0.000469026876794216
25.393582682362	0.00151681264389034	0.000365157912822007	25.393582682362	0.00228015695241814	0.000576176933559011	25.393582682362	0.00118332014771414	0.000511933530343599	25.393582682362	0.00118995918814508	0.000327398151658234	25.393582682362	0.00205344816477129	0.000395848135771287	25.393582682362	0.000921963958452105	0.000445361261606792	25.393582682362	0.001566856735173	0.000492319399015973	25.393582682362	0.00157993881429935	0.000444047474459475	25.393582682362	0.00137517203727008	0.000494730210700754
27.0319105959338	0.00167702688929259	0.000328353184014191	27.0319105959338	0.00210292823242776	0.000296102286862755	27.0319105959338	0.00114125904530339	0.000402059579273137	27.0319105959338	0.00134965642967043	0.00036070093578635	27.0319105959338	0.00227225368010963	0.000575569652371262	27.0319105959338	0.000890144508883401	0.000468087693475192	27.0319105959338	0.000410699962871318	0.000512895670053863	27.0319105959338	0.000743564817090289	0.000616249518765669	27.0319105959338	0.000555137219981878	0.000502599444750627
28.6702385095056	0.00147264300098524	0.000270926380273791	28.6702385095056	0.00201051567288707	0.000395152757989473	28.6702385095056	0.000672033814155263	0.000363197392898238	28.6702385095056	0.0010315243780021	0.000373261827405482	28.6702385095056	0.00213385517683799	0.000410517540677154	28.6702385095056	0.00111665450744512	0.000542883905689471	28.6702385095056	0.000806396437849708	0.000451932255601082	28.6702385095056	0.000389155335155256	0.000574460904100103	28.6702385095056	0.00101019486427338	0.000572125618131725
30.3085664230774	0.00101326295900573	0.000299693094641051	30.3085664230774	0.00190149374325317	0.000452307079628499	30.3085664230774	0.00113446806537801	0.000444181264097985	30.3085664230774	0.000446040273862178	0.000471013889904733	30.3085664230774	0.00128364077873422	0.000457465183775667	30.3085664230774	0.000667899317942439	0.000560416303064628	30.3085664230774	0.000488433604452112	0.000348791366534352	30.3085664230774	0.00072390688105935	0.000483721053021341	30.3085664230774	0.000635683265921981	0.000535739513031822
31.9468943366492	0.00106530221705896	0.00041699763754909	31.9468943366492	0.00196217946138049	0.00050220653036575	31.9468943366492	0.000491806131579578	0.000523945403627207	31.9468943366492	0.0011928827317785	0.000357803930441998	31.9468943366492	0.00121486099755846	0.000558425992971214	31.9468943366492	0.00128880547332332	0.00030418053835316	31.9468943366492	0.00131917658538552	0.000472370922972988	31.9468943366492	0.00138368375395874	0.000434971558672191	31.9468943366492	0.00100891183493198	0.000351256689378651
34.4043862070069	0.00122884720468525	0.000358483151041197	34.4043862070069	0.00185635185587553	0.000414659789919463	34.4043862070069	0.00144282828977751	0.000362392964531381	34.4043862070069	0.00079214264104682	0.000406600896209668	34.4043862070069	0.00113007995712116	0.000476590049619987	34.4043862070069	0.00115084711398038	0.000341943188788035	34.4043862070069	0.000761017862599636	0.000335372498583833	34.4043862070069	0.00057891807216123	0.000478933165176734	34.4043862070069	0.00125331904000511	0.000421017637210341
37.6810420341505	0.000739483504920546	0.000345082378063235	37.6810420341505	0.00125496917085307	0.00040461129906342	37.6810420341505	0.00089411677516502	0.00031349434685616	37.6810420341505	0.000120665830568499	0.000413656109823362	37.6810420341505	-9.55947811168147E-5	0.000475821212282082	37.6810420341505	0.000364246279039335	0.000542664753586129	37.6810420341505	0.000259136353348923	0.000214931513506396	37.6810420341505	-0.000219768989217903	0.000339409015348602	37.6810420341505	0.00106507818551971	0.000313520950616737
40.9576978612941	0.00116986808739323	0.000380417911543757	40.9576978612941	0.00161020302841031	0.000496151810787753	40.9576978612941	0.00117011314803647	0.000399644337836911	40.9576978612941	0.000979244320845059	0.000382591105949104	40.9576978612941	0.000594233240178556	0.000451078948884307	40.9576978612941	0.00125339498241918	0.000324228127824438	40.9576978612941	-0.00013818195313354	0.000340942793347784	40.9576978612941	-0.000225305407004247	0.000300859057442008	40.9576978612941	0.000833920890358346	0.000361278023563777
44.2343536884377	0.000642937476293525	0.00036356164137141	44.2343536884377	0.000845568648382024	0.000495967561315643	44.2343536884377	0.000865585476533381	0.000317375059147862	44.2343536884377	0.000528804402867031	0.000352301961768142	44.2343536884377	0.000671027980366248	0.000514649465299757	44.2343536884377	0.000921750774687496	0.000387306130012675	44.2343536884377	7.14113988536275E-5	0.000304425304704743	44.2343536884377	0.000593883636539399	0.000336327546624517	44.2343536884377	-0.000227904120306198	0.000442469786187999
47.5110095155813	0.000383165492679543	0.000245072621685991	47.5110095155813	0.000641967714526474	0.000423363183250802	47.5110095155813	0.000377298971616526	0.000300730277131685	47.5110095155813	0.000526598511836479	0.000259084450143238	47.5110095155813	0.00084540862271563	0.00032696098329267	47.5110095155813	0.000663355333757874	0.00049173340885885	47.5110095155813	0.000362286121050856	0.000275754594811119	47.5110095155813	0.000797290111865649	0.00044036564520691	47.5110095155813	1.04252987187873E-5	0.000456141715117471
50.7876653427249	0.000636486701446685	0.0004461314908807	50.7876653427249	0.00103412811356551	0.000445751980181849	50.7876653427249	0.000595310970444745	0.000500536497372758	50.7876653427249	0.000308132961867909	0.000388351187612806	50.7876653427249	0.00077975867664949	0.000391341973789009	50.7876653427249	2.99250087826378E-5	0.000437172540131562	50.7876653427249	4.0976377222733E-5	0.000317169760133122	50.7876653427249	0.000357948234241739	0.00030490288566323	50.7876653427249	0.000195600061563792	0.000430565039154008
54.0643211698685	0.000767653095325532	0.000409625320421226	54.0643211698685	0.000632601193466461	0.000475385342394305	54.0643211698685	0.00090660304032066	0.00036605326570851	54.0643211698685	-5.38710927988905E-5	0.000393402134174023	54.0643211698685	-6.310328910556E-5	0.000308188410451685	54.0643211698685	-0.00044084699876386	0.00057098604928943	54.0643211698685	0.000147796679873446	0.000374321392072118	54.0643211698685	0.000273230946849968	0.000345543055085857	54.0643211698685	0.000141023180148177	0.000642043711698482
