4k_dextran_5min_1_T0s_1.ptu	 	 	4k_dextran_5min_1_T0s_1.ptu (A)	 	 	4k_dextran_5min_1_T0s_1.ptu (B)	 	 	4k_dextran_5min_2_T302s_1.ptu	 	 	4k_dextran_5min_2_T302s_1.ptu (A)	 	 	4k_dextran_5min_2_T302s_1.ptu (B)	 	 	4k_dextran_5min_3_T604s_1.ptu	 	 	4k_dextran_5min_3_T604s_1.ptu (A)	 	 	4k_dextran_5min_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
0.0330985436640788	0.219039571330207	0.00210351283316276	0.0330985436640788	0.257682801097636	0.00145755412074228	0.0330985436640788	0.216417883984639	0.00844967380536001	0.0330985436640788	0.192171784380749	0.00180179572041116	0.0330985436640788	0.254014490429546	0.00132091757192417	0.0330985436640788	0.171168092349137	0.00906447583031944	0.0330985436640788	0.182208524393246	0.00197036978170327	0.0330985436640788	0.253544879247078	0.00102618018055575	0.0330985436640788	0.176020450801304	0.00602322725664443
0.0362984028702737	0.210015745292943	0.00214073795501254	0.0362984028702737	0.250653705482776	0.00114431151191278	0.0362984028702737	0.197863197024208	0.00702912389220736	0.0362984028702737	0.188710955539293	0.00198712749350491	0.0362984028702737	0.245050861430908	0.000728796776562483	0.0362984028702737	0.176121799974658	0.00584895807218841	0.0362984028702737	0.177339503574532	0.00167419976166692	0.0362984028702737	0.24356957623529	0.00133495082425338	0.0362984028702737	0.152574504420099	0.006225137120108
0.0394982620764686	0.208700101885798	0.00196490796273781	0.0394982620764686	0.244010346250179	0.00121925766910389	0.0394982620764686	0.194882729379934	0.00996095079986757	0.0394982620764686	0.181733849558526	0.00212366288274488	0.0394982620764686	0.240732958983714	0.00072412718550708	0.0394982620764686	0.159199913991274	0.00627770095424978	0.0394982620764686	0.174782364074545	0.00157364059742472	0.0394982620764686	0.238165884302063	0.000685090001719802	0.0394982620764686	0.156608633841578	0.00684218830768401
0.0426981212826636	0.200554203380945	0.00150850205365933	0.0426981212826636	0.237490456923159	0.00129787420284271	0.0426981212826636	0.19786903054292	0.00863763453752305	0.0426981212826636	0.174844362294761	0.00148091258180493	0.0426981212826636	0.231849602599515	0.000883076995957393	0.0426981212826636	0.15973732298591	0.00678646511501385	0.0426981212826636	0.167862853020541	0.00201018275032379	0.0426981212826636	0.231514608715877	0.0011135502127637	0.0426981212826636	0.156858912882382	0.0065352019871779
0.0458979804888585	0.197512243806111	0.00160883683881086	0.0458979804888585	0.233642560395501	0.000982746298928719	0.0458979804888585	0.186281478508259	0.00744743870805306	0.0458979804888585	0.170346528238706	0.00189209228610474	0.0458979804888585	0.225721614179031	0.00100348506716025	0.0458979804888585	0.156056497863035	0.00570742127367454	0.0458979804888585	0.16710658935535	0.00272412603724944	0.0458979804888585	0.226754628103864	0.00105222063795252	0.0458979804888585	0.149543307613734	0.00543328054168031
0.0490978396950534	0.190135970247548	0.00262306713767734	0.0490978396950534	0.225256896707475	0.00108173442069549	0.0490978396950534	0.181206199814415	0.00784533976113873	0.0490978396950534	0.168701116311343	0.00133017340568913	0.0490978396950534	0.220927885916805	0.000950354909516929	0.0490978396950534	0.155745135204889	0.00924548454962924	0.0490978396950534	0.162674926466143	0.00165157899186796	0.0490978396950534	0.220641844235097	0.00113386573226242	0.0490978396950534	0.136677537147626	0.00579020399811475
0.0522976989012483	0.184276960191751	0.00240765919896584	0.0522976989012483	0.220444548624365	0.00078848437749161	0.0522976989012483	0.17043230352072	0.00681843771972007	0.0522976989012483	0.164281848512674	0.00184714612699913	0.0522976989012483	0.214303831216228	0.000895802228934875	0.0522976989012483	0.15084618188256	0.00877531957616067	0.0522976989012483	0.156357831344673	0.00199659522934486	0.0522976989012483	0.217097940915263	0.00113455993049187	0.0522976989012483	0.139950916149221	0.00510586823574617
0.0554975581074433	0.18536888656254	0.00196934273317619	0.0554975581074433	0.215944496563152	0.000898714428611576	0.0554975581074433	0.170012956730039	0.00705863697907494	0.0554975581074433	0.162385434746275	0.00205323465740061	0.0554975581074433	0.211211836480368	0.0010268923217136	0.0554975581074433	0.139517011332523	0.00768984546139541	0.0554975581074433	0.151714650740429	0.00124879012329712	0.0554975581074433	0.209765781691774	0.00103219886370656	0.0554975581074433	0.134212187395551	0.0049124606029017
0.0586974173136382	0.179830534896681	0.00225211540172964	0.0586974173136382	0.211161714285701	0.00134111883518487	0.0586974173136382	0.173697646583836	0.00948318041733342	0.0586974173136382	0.16047557365997	0.00163499620359268	0.0586974173136382	0.206759398514867	0.000991904594946858	0.0586974173136382	0.142470055387705	0.00565988656469429	0.0586974173136382	0.147642897149408	0.0018484251336017	0.0586974173136382	0.205822998137321	0.000833581723656242	0.0586974173136382	0.137171281088451	0.00649345831325185
0.0618972765198331	0.175045311245238	0.00206358080252437	0.0618972765198331	0.205011892472014	0.00124917652355215	0.0618972765198331	0.161159561887173	0.0052218276085879	0.0618972765198331	0.155375436611611	0.0015514708146209	0.0618972765198331	0.20281796628958	0.000925212888769339	0.0618972765198331	0.135750325248049	0.00810352652750371	0.0618972765198331	0.145051949491005	0.00165031158597419	0.0618972765198331	0.20183215453904	0.00129060828539591	0.0618972765198331	0.130449922727478	0.00711124038936961
0.0666970653291255	0.171231741244621	0.00185979640580249	0.0666970653291255	0.198158281285807	0.000834579768823852	0.0666970653291255	0.166380710480297	0.00500853049969439	0.0666970653291255	0.148228269128535	0.00158937162821779	0.0666970653291255	0.196258598342013	0.000756407819449116	0.0666970653291255	0.133506735668175	0.00471709730976911	0.0666970653291255	0.14476341240235	0.00158048701951407	0.0666970653291255	0.194258993583026	0.000445989478697129	0.0666970653291255	0.12019964551314	0.00502831720157582
0.0730967837415154	0.162355199196476	0.00181334633547798	0.0730967837415154	0.190991691903528	0.000852196829452481	0.0730967837415154	0.160374372901381	0.00577696663354551	0.0730967837415154	0.141670706066422	0.00142429861401437	0.0730967837415154	0.186107378283818	0.000625342042808643	0.0730967837415154	0.135281354985546	0.00322670448050438	0.0730967837415154	0.139953846977574	0.00148171376303743	0.0730967837415154	0.187648780590513	0.000970464938256659	0.0730967837415154	0.128169110049718	0.00429002045936598
0.0794965021539052	0.157665415269202	0.00158216534671865	0.0794965021539052	0.182775164184224	0.000960939788087053	0.0794965021539052	0.148801224000316	0.00459727237335003	0.0794965021539052	0.135285478083975	0.0015944573522838	0.0794965021539052	0.179263810359156	0.000845421145579082	0.0794965021539052	0.126127806823045	0.00506758532664506	0.0794965021539052	0.131401710170504	0.0012858675097105	0.0794965021539052	0.181099187123805	0.000589491254857898	0.0794965021539052	0.121147066967098	0.00403436747863801
0.0858962205662951	0.152995964894565	0.00146067388729977	0.0858962205662951	0.175612850031219	0.00080043228470815	0.0858962205662951	0.145604370714508	0.00400528527649625	0.0858962205662951	0.131019723431993	0.0013227181674947	0.0858962205662951	0.172169194431653	0.000786278273651668	0.0858962205662951	0.127830787786694	0.00601680348369015	0.0858962205662951	0.126313319070028	0.00126707785886961	0.0858962205662951	0.173390303800754	0.000795082866660816	0.0858962205662951	0.127551653171093	0.00570077077355882
0.0922959389786849	0.144920334706511	0.00135159905338794	0.0922959389786849	0.169820110980445	0.00102290422015201	0.0922959389786849	0.135124843117726	0.00549815130768696	0.0922959389786849	0.126067960201306	0.00128043237867432	0.0922959389786849	0.167088966213364	0.000766574007370467	0.0922959389786849	0.116847299101937	0.00423508360779599	0.0922959389786849	0.122232955944945	0.00120186516090384	0.0922959389786849	0.167552868608376	0.00091377558169075	0.0922959389786849	0.110042399584314	0.00579515623355705
0.0986956573910748	0.14025423979347	0.00135065097452399	0.0986956573910748	0.163923985085323	0.000840090683255216	0.0986956573910748	0.131484175687831	0.00480934852638959	0.0986956573910748	0.123040337651974	0.00167809440417899	0.0986956573910748	0.161447708175252	0.000792606701068746	0.0986956573910748	0.11607065865091	0.00363865063822989	0.0986956573910748	0.11939862342138	0.00174559984674139	0.0986956573910748	0.162350415691266	0.000692668119104399	0.0986956573910748	0.114267550857055	0.00419854491919358
0.105095375803465	0.135769401211421	0.00103460876661581	0.105095375803465	0.158955498935662	0.000580793083078443	0.105095375803465	0.13385825999725	0.00518766439114976	0.105095375803465	0.118019370278486	0.00152693634423516	0.105095375803465	0.15564593251474	0.000850101862271296	0.105095375803465	0.108066220055819	0.00565598163576766	0.105095375803465	0.114320772909524	0.00170742186174914	0.105095375803465	0.155173094151797	0.000807299734573495	0.105095375803465	0.109529133959507	0.0044712370399642
0.111495094215854	0.13201526398615	0.00123254045566029	0.111495094215854	0.153229967652194	0.00097134004002563	0.111495094215854	0.114056087939466	0.00503491026503552	0.111495094215854	0.114383823856704	0.00153866007505089	0.111495094215854	0.150253330175671	0.00100205184553935	0.111495094215854	0.114187588141124	0.00543710222091816	0.111495094215854	0.110988342067478	0.00138191387301903	0.111495094215854	0.149841424674285	0.000404448704516805	0.111495094215854	0.10031569879472	0.00487764010264981
0.117894812628244	0.127506019008762	0.00152635857586605	0.117894812628244	0.147606495037973	0.000617207054274612	0.117894812628244	0.128701947106162	0.00505629467997151	0.117894812628244	0.112076666724891	0.00132506209799439	0.117894812628244	0.145652206509416	0.000812349800059125	0.117894812628244	0.096658667596189	0.00518073660404476	0.117894812628244	0.104773938453998	0.00122841625831425	0.117894812628244	0.145973030116882	0.000730835616673273	0.117894812628244	0.10307203520202	0.00465657405251541
0.124294531040634	0.124600050210074	0.0020906507874007	0.124294531040634	0.143901694233723	0.000948708487310441	0.124294531040634	0.120956261204179	0.00562888976187558	0.124294531040634	0.108648003000611	0.000992516141985914	0.124294531040634	0.140665036908974	0.000898678480106523	0.124294531040634	0.102128839234688	0.0062352589431945	0.124294531040634	0.104734159328997	0.00148893309798256	0.124294531040634	0.140403757843627	0.000670091696676131	0.124294531040634	0.0948626931990039	0.00423827284639354
0.133894108659219	0.11992847442682	0.000648184971619955	0.133894108659219	0.13759720808718	0.000645324095965721	0.133894108659219	0.11617635173515	0.0040545611498981	0.133894108659219	0.102416785397727	0.000760773723858409	0.133894108659219	0.134943482375439	0.000623589956830725	0.133894108659219	0.0911775223260013	0.0029445023073172	0.133894108659219	0.100218224350889	0.000960017428466306	0.133894108659219	0.134970197520543	0.000615229170240809	0.133894108659219	0.09265581581558	0.00323872830464971
0.146693545483999	0.111776834290291	0.00149170528734807	0.146693545483999	0.131254829377336	0.000673722676513667	0.146693545483999	0.104542461331436	0.00360184156624083	0.146693545483999	0.0973080782675689	0.00127534427261054	0.146693545483999	0.127259562097391	0.000611699627186276	0.146693545483999	0.0881086413779334	0.00302159009993211	0.146693545483999	0.0949004523535816	0.000677469589114307	0.146693545483999	0.12755413574488	0.000529546515614491	0.146693545483999	0.0936666511428946	0.00284718203519697
0.159492982308778	0.105624970962973	0.00121227447994171	0.159492982308778	0.123128601815445	0.000680799575721645	0.159492982308778	0.097419042087816	0.00365933756479635	0.159492982308778	0.0931847160502757	0.000920610455011845	0.159492982308778	0.120587997240433	0.00057085859749689	0.159492982308778	0.086247441719087	0.00315076564521051	0.159492982308778	0.0899376384253292	0.000935998598581442	0.159492982308778	0.121124409144522	0.000586418703417769	0.159492982308778	0.0843958703108126	0.00391289626859378
0.172292419133558	0.101711204142832	0.000768809949117848	0.172292419133558	0.11579713002101	0.000737663940471409	0.172292419133558	0.0930108126147039	0.00323668695173603	0.172292419133558	0.088939129223754	0.000917225628783397	0.172292419133558	0.114302905041855	0.000510367381402693	0.172292419133558	0.0809827239383514	0.00221934761657594	0.172292419133558	0.0849963913239921	0.00102510485421188	0.172292419133558	0.115017451686938	0.000460587310507608	0.172292419133558	0.0839570550884495	0.00339424953835089
0.185091855958338	0.0962665162569641	0.00135086060303616	0.185091855958338	0.110287921079478	0.000398499076940905	0.185091855958338	0.0984412120109862	0.00342154705714644	0.185091855958338	0.08456150341247	0.00112015685441664	0.185091855958338	0.109287907339178	0.000603287871786067	0.185091855958338	0.0783796647552738	0.00435972925270493	0.185091855958338	0.0797963139094085	0.000945936543311781	0.185091855958338	0.108922137684509	0.000624573441906549	0.185091855958338	0.0760410697532993	0.00332525525951882
0.197891292783118	0.0915789878218182	0.000852919781875384	0.197891292783118	0.106306707365835	0.000480057830698974	0.197891292783118	0.0901723969789743	0.00201516729895069	0.197891292783118	0.0791614269055523	0.000978000017785404	0.197891292783118	0.10471811001376	0.000695218380143105	0.197891292783118	0.0775422102329493	0.00301767868899586	0.197891292783118	0.0760566267779571	0.000720880769223085	0.197891292783118	0.103659974117915	0.000660822721047161	0.197891292783118	0.0801096915274957	0.0031885630848566
0.210690729607897	0.0868433060352554	0.00117558606835293	0.210690729607897	0.102923663713372	0.000675726417980544	0.210690729607897	0.0906633626085597	0.00440579013283177	0.210690729607897	0.0755871177969543	0.000979763583811952	0.210690729607897	0.0991335509237367	0.000583542193421783	0.210690729607897	0.0768760943296376	0.0028057448284594	0.210690729607897	0.0738760847684214	0.000876103364303503	0.210690729607897	0.0994537955332009	0.000535149010253046	0.210690729607897	0.0699230150035314	0.00319807478926084
0.223490166432677	0.0850948771480581	0.000866024294463825	0.223490166432677	0.0966708678327593	0.000596047942977542	0.223490166432677	0.0827665841896252	0.00459214844219036	0.223490166432677	0.0742290473840857	0.000861631436058106	0.223490166432677	0.0948307335953961	0.000673818107173976	0.223490166432677	0.066746544749692	0.00415246460354371	0.223490166432677	0.0714286785288218	0.000931994164091326	0.223490166432677	0.0946531629117746	0.000558139790020616	0.223490166432677	0.0675623586078842	0.00329483322969002
0.236289603257457	0.0812103161135595	0.00138881543073919	0.236289603257457	0.0941368215357254	0.000621836171950783	0.236289603257457	0.0822290157138454	0.00369958091612424	0.236289603257457	0.0690680868565801	0.00134586923549123	0.236289603257457	0.0912066553088471	0.000555623732315069	0.236289603257457	0.0742011332205907	0.00351483150519084	0.236289603257457	0.0696104402659145	0.000736622916107233	0.236289603257457	0.0916007388187828	0.000579037156444106	0.236289603257457	0.0690082467924493	0.00313369396093044
0.249089040082236	0.0762670764859467	0.00102523912968963	0.249089040082236	0.0897675468313209	0.000574358161685791	0.249089040082236	0.0759506000280474	0.00396841560211917	0.249089040082236	0.0675300731244009	0.00108571181865884	0.249089040082236	0.0870338273890846	0.000338626696416316	0.249089040082236	0.0607906789785877	0.00390554468144592	0.249089040082236	0.0649303170593557	0.000929369956059178	0.249089040082236	0.0874457446579242	0.00074964444604123	0.249089040082236	0.0574464531995834	0.00303681497745046
0.268288195319406	0.0738270956587583	0.00075169613549402	0.268288195319406	0.0840686324581674	0.000418330508957016	0.268288195319406	0.0738930503590941	0.00290413625740099	0.268288195319406	0.0634364285312415	0.000572736043691703	0.268288195319406	0.0832940037692149	0.000463867338501366	0.268288195319406	0.0585874338752624	0.00156405283734568	0.268288195319406	0.0623838750227561	0.000720213069852736	0.268288195319406	0.0817814219787337	0.000413446845442931	0.268288195319406	0.0613415856017332	0.00290728891702922
0.293887068968965	0.0685761453176622	0.000950000382637735	0.293887068968965	0.0788072176960833	0.000612516335593052	0.293887068968965	0.0662257623024198	0.0025626277290027	0.293887068968965	0.06059028731735	0.000682447146461107	0.293887068968965	0.0779852070453522	0.000581233567360808	0.293887068968965	0.0578978822747998	0.0017549923453988	0.293887068968965	0.0576546522759124	0.00064113303608227	0.293887068968965	0.0770843427664665	0.00042188572534199	0.293887068968965	0.0584523324442994	0.00217048389118805
0.319485942618525	0.0633771278598064	0.000940011183794684	0.319485942618525	0.0740154499198841	0.000580408329761847	0.319485942618525	0.0614029986447166	0.00314218866900599	0.319485942618525	0.0541630614337337	0.000867276568296664	0.319485942618525	0.072522811696725	0.000539216847530809	0.319485942618525	0.0534129251968241	0.00173905904129825	0.319485942618525	0.0542475986450962	0.000701694657914454	0.319485942618525	0.0722941975664413	0.000358792304528107	0.319485942618525	0.052570008621515	0.00220966914668635
0.345084816268084	0.0599625313056163	0.000668617723811566	0.345084816268084	0.0687364347035956	0.000602985256213348	0.345084816268084	0.0570917678448549	0.00230704781557533	0.345084816268084	0.0514253722235086	0.000791252297545515	0.345084816268084	0.0677805452673021	0.000589209118077572	0.345084816268084	0.0513948275333846	0.00217029430467899	0.345084816268084	0.0510646604621204	0.000886545055533752	0.345084816268084	0.0671785987018534	0.000533702242771446	0.345084816268084	0.0522901763533923	0.00203895761725655
0.370683689917644	0.0563229628138096	0.000894571638999761	0.370683689917644	0.0650029136751505	0.000508383624440103	0.370683689917644	0.0540477615859973	0.00297967368731425	0.370683689917644	0.0492946962548851	0.000635716570866847	0.370683689917644	0.0633300979242299	0.000428011302751503	0.370683689917644	0.0472611994879237	0.00286977371336184	0.370683689917644	0.0471198070618718	0.000823279361139981	0.370683689917644	0.0638265878228148	0.000517771334476242	0.370683689917644	0.0461918832815039	0.00236075968436517
0.396282563567203	0.0538672647911314	0.000589376791445409	0.396282563567203	0.0618878628103336	0.000441894666438622	0.396282563567203	0.0492981617370568	0.00219844843294981	0.396282563567203	0.0464312053653074	0.000625818915191185	0.396282563567203	0.0605515749985414	0.000423205887683368	0.396282563567203	0.0483960130047172	0.00258865605173345	0.396282563567203	0.0459585965779895	0.000915536788489268	0.396282563567203	0.0595255661305437	0.000524728401150198	0.396282563567203	0.0463816905869536	0.00154282514701311
0.421881437216762	0.0518839738122539	0.000744630094854139	0.421881437216762	0.0584169675513608	0.000341461513701743	0.421881437216762	0.0461875537191131	0.00236550206089125	0.421881437216762	0.043884662747441	0.00119354403731287	0.421881437216762	0.0574356339882546	0.000409167858322434	0.421881437216762	0.0393584986370149	0.00216147511300205	0.421881437216762	0.04228610554519	0.000908496870525051	0.421881437216762	0.0564757437142392	0.000456628266676915	0.421881437216762	0.0429521753000782	0.00259402242706545
0.447480310866322	0.047881812938003	0.000718688066753762	0.447480310866322	0.0550936668588082	0.000580663052678882	0.447480310866322	0.049603085346257	0.00247670735030823	0.447480310866322	0.0411002369381881	0.00060493164940355	0.447480310866322	0.0539843108787573	0.00044560591783454	0.447480310866322	0.038043362214994	0.00250359306831126	0.447480310866322	0.0401271032932992	0.000561332086131061	0.447480310866322	0.0538465171912188	0.000443018945226267	0.447480310866322	0.0453245349535708	0.00189571035788585
0.473079184515881	0.046669072979058	0.000897111960745843	0.473079184515881	0.0530557779152581	0.000580420016877205	0.473079184515881	0.0424735041896846	0.00264576891051583	0.473079184515881	0.0397331922028911	0.000597529188077529	0.473079184515881	0.0522511792910823	0.000454777256500465	0.473079184515881	0.040637528619638	0.00136506199029644	0.473079184515881	0.0385170687784559	0.000612988044498616	0.473079184515881	0.0517983015889353	0.00045561988381244	0.473079184515881	0.0421302308765858	0.00167581870008024
0.498678058165441	0.0431389154848594	0.000630699312180655	0.498678058165441	0.0498878321093899	0.000504351949547671	0.498678058165441	0.0412125595294752	0.00329285110476139	0.498678058165441	0.0371992951927797	0.000858244279404138	0.498678058165441	0.0493910937226579	0.000556603857554826	0.498678058165441	0.0360800869727924	0.00196812646755739	0.498678058165441	0.0385012513189681	0.000622498191369462	0.498678058165441	0.0495252858323844	0.000475398163606908	0.498678058165441	0.0333466815556584	0.00164594398036159
0.53707636863978	0.0403648287954495	0.000483143597203716	0.53707636863978	0.0472324344040629	0.00054230309246566	0.53707636863978	0.0426345091407923	0.00156421815938054	0.53707636863978	0.0362351099290268	0.000529823233294882	0.53707636863978	0.0456982966295957	0.000294901705962879	0.53707636863978	0.0343644639960331	0.00140097592842086	0.53707636863978	0.0357848021150252	0.000582410052027651	0.53707636863978	0.0458352027682348	0.000515179597035056	0.53707636863978	0.034249481603862	0.00158721466122489
0.588274115938899	0.0375179659835614	0.000605163058252329	0.588274115938899	0.0429825702108925	0.00042805411473295	0.588274115938899	0.0373414856574147	0.00158838717864096	0.588274115938899	0.0331026030807701	0.000753907241249365	0.588274115938899	0.0429168736690318	0.000446769423934686	0.588274115938899	0.0327931999820448	0.0012884598050208	0.588274115938899	0.0315081601098127	0.000520216049817211	0.588274115938899	0.0424530355338301	0.000414435086690692	0.588274115938899	0.0343385914952666	0.00191826663170903
0.639471863238018	0.0336555663513293	0.000602323313692434	0.639471863238018	0.0401538958878342	0.000588492105144083	0.639471863238018	0.0361143740474796	0.00219847449367007	0.639471863238018	0.0310915562587734	0.0005565670002786	0.639471863238018	0.0391846393070406	0.00038806964832603	0.639471863238018	0.030123909439677	0.00219069272157892	0.639471863238018	0.0293748762317333	0.000620975597970983	0.639471863238018	0.0388335289926814	0.000365636258149364	0.639471863238018	0.0326647151815374	0.0017576893400846
0.690669610537136	0.0316951888925487	0.000385290802765255	0.690669610537136	0.0370920368127835	0.000282548776220672	0.690669610537136	0.029417166775078	0.00248739951826974	0.690669610537136	0.0281567847351706	0.000559571904810906	0.690669610537136	0.0360830527579499	0.000407594881223686	0.690669610537136	0.0310932798408605	0.00168978075162258	0.690669610537136	0.0275996015274309	0.000432129208828569	0.690669610537136	0.0362691453879368	0.000472242915512397	0.690669610537136	0.0293641167235657	0.00149327247547587
0.741867357836255	0.0296727724207698	0.000445377314255523	0.741867357836255	0.0347375727200157	0.000375209134018876	0.741867357836255	0.0277844029270336	0.00158217096109764	0.741867357836255	0.0267880663169293	0.000613116943508796	0.741867357836255	0.0333422804125636	0.000304825845754263	0.741867357836255	0.0291488349838666	0.00156844129411201	0.741867357836255	0.0249618377736908	0.000454563091741663	0.741867357836255	0.0338215831071136	0.00048278380817475	0.741867357836255	0.0268152585954529	0.00145173949716554
0.793065105135374	0.0287907360918631	0.000715507254533662	0.793065105135374	0.0323919020959277	0.000533993888064996	0.793065105135374	0.0306551837290406	0.00241970876369568	0.793065105135374	0.0251594207815572	0.000484254950460325	0.793065105135374	0.0315234180724494	0.000389605033753563	0.793065105135374	0.0277356622198846	0.00145772427862414	0.793065105135374	0.0246655228844941	0.000568870814630283	0.793065105135374	0.0319444453409137	0.000445674563069366	0.793065105135374	0.022636792307912	0.00145031220499426
0.844262852434493	0.027034674899651	0.000678392428242045	0.844262852434493	0.0306238847109299	0.000523833300651723	0.844262852434493	0.0301810313020304	0.00106252615688025	0.844262852434493	0.0235596631553002	0.000665239029108875	0.844262852434493	0.0289399540218012	0.000665494949435885	0.844262852434493	0.0275630159940866	0.00231204476520254	0.844262852434493	0.0226379005954445	0.000845063619130732	0.844262852434493	0.0302088753424101	0.000280438402432019	0.844262852434493	0.0228593205216201	0.00176741796608367
0.895460599733612	0.0258173544195416	0.00048633150553922	0.895460599733612	0.0294386896394261	0.000462756441134599	0.895460599733612	0.0255381198702268	0.00144304071377178	0.895460599733612	0.0222140095705946	0.000798717394975528	0.895460599733612	0.0280092492250739	0.00041218878935599	0.895460599733612	0.0212344606727474	0.00172751769494451	0.895460599733612	0.0206016263724217	0.000573861484398698	0.895460599733612	0.0288856259144049	0.000402626319472123	0.895460599733612	0.022589185079637	0.00150491752202001
0.94665834703273	0.024191439736695	0.00062935175600344	0.94665834703273	0.0277334563318072	0.000483443881185659	0.94665834703273	0.0207093315173717	0.00158411719144622	0.94665834703273	0.0207080046916064	0.000638966353037521	0.94665834703273	0.0268765832154845	0.00037243525772746	0.94665834703273	0.022474871714059	0.00176986112845045	0.94665834703273	0.0205647615947613	0.0006902662652943	0.94665834703273	0.027301846129065	0.000408833397448725	0.94665834703273	0.0227273360840165	0.0017186900230811
0.997856094331849	0.0224965904015221	0.000696545341712202	0.997856094331849	0.0261428900022659	0.000616264018107322	0.997856094331849	0.0229518849691305	0.00209345292927671	0.997856094331849	0.0209026028885737	0.000635541404066132	0.997856094331849	0.02548251289111	0.000381264291195422	0.997856094331849	0.0224002190397062	0.00138600199024215	0.997856094331849	0.0202622863245128	0.000426194471078444	0.997856094331849	0.025900695489474	0.000301789250909855	0.997856094331849	0.0227007332900804	0.00195219242798158
1.07465271528053	0.0208936930166825	0.000865121289562604	1.07465271528053	0.0241867415558249	0.000526673832798122	1.07465271528053	0.0218780398989004	0.00118105395302004	1.07465271528053	0.018240046739901	0.000468761409965542	1.07465271528053	0.0234344585798547	0.000229498283087928	1.07465271528053	0.0212492695082309	0.00132877098132681	1.07465271528053	0.0183616899842476	0.000573614058458439	1.07465271528053	0.0238563923180212	0.000284049960635043	1.07465271528053	0.0201427463373491	0.00115104263345404
1.17704820987877	0.019479640946961	0.000727705367340631	1.17704820987877	0.0218254179208659	0.000591745943746912	1.17704820987877	0.019567623208861	0.00113539393921283	1.17704820987877	0.0162309539489263	0.000416286520994935	1.17704820987877	0.0213291775745955	0.000351277399956367	1.17704820987877	0.0159992113820363	0.000918233662909078	1.17704820987877	0.0167073532936468	0.000462224780537427	1.17704820987877	0.0217052552592272	0.000353216103049133	1.17704820987877	0.0209128398203497	0.00130985707766433
1.279443704477	0.0178683733934249	0.000710249215710018	1.279443704477	0.0200296933463244	0.000651651360328816	1.279443704477	0.0172854038363228	0.00102125857998528	1.279443704477	0.0155745792702578	0.00049602181984946	1.279443704477	0.0194404452261969	0.000396240103919333	1.279443704477	0.0164149700483567	0.00137436656513991	1.279443704477	0.0151704437269951	0.000548804419927911	1.279443704477	0.020224204472823	0.000425258685568494	1.279443704477	0.0152864261378979	0.00116271126436551
1.38183919907524	0.0162037629547707	0.00074011243890202	1.38183919907524	0.0184988833086722	0.000561711808336753	1.38183919907524	0.0164648362061265	0.00160235031537522	1.38183919907524	0.0143383744882665	0.000453389014616312	1.38183919907524	0.017574449920331	0.000252556137873466	1.38183919907524	0.0139604560461595	0.00140571793086231	1.38183919907524	0.0143145474135557	0.000409793342281397	1.38183919907524	0.0186328204255676	0.000423061696063857	1.38183919907524	0.0155580505953419	0.00104973165066662
1.48423469367348	0.0146846659850214	0.000668426714865226	1.48423469367348	0.0168625319612318	0.000386118592096477	1.48423469367348	0.0127877160015472	0.00150045276962806	1.48423469367348	0.0130010885792698	0.000615103394771136	1.48423469367348	0.0164256999473581	0.000227134858829035	1.48423469367348	0.0146992918184603	0.0018237891637059	1.48423469367348	0.0123628759960076	0.000574881969675398	1.48423469367348	0.0169593501461918	0.000406920116555333	1.48423469367348	0.0128334858523703	0.00129941288334708
1.58663018827172	0.0142644620512616	0.000693887734290898	1.58663018827172	0.0158407468784592	0.000472334282094852	1.58663018827172	0.0125869364835914	0.00147371604742246	1.58663018827172	0.0122181121222177	0.000557916753387527	1.58663018827172	0.0154817168780593	0.000287620769007583	1.58663018827172	0.014115326425639	0.0014715810636593	1.58663018827172	0.0122681471307546	0.000575692885597438	1.58663018827172	0.0159294086146975	0.000482975754640663	1.58663018827172	0.0109580018442465	0.000938587366015913
1.68902568286995	0.0138848714886051	0.000542101847237714	1.68902568286995	0.0151736184421844	0.00057654264684211	1.68902568286995	0.015389935006256	0.00095838884572637	1.68902568286995	0.0124214422647778	0.000571991476922994	1.68902568286995	0.0148795534338239	0.000311566961281451	1.68902568286995	0.0137442697604235	0.00123759570563079	1.68902568286995	0.0110690785898973	0.000457753745507242	1.68902568286995	0.0152056134523055	0.00039909903441694	1.68902568286995	0.0117848965721484	0.00113747728780577
1.79142117746819	0.0133111696486757	0.000579904839391437	1.79142117746819	0.0138183405854844	0.000465742879294392	1.79142117746819	0.0148538597823352	0.00181916563512294	1.79142117746819	0.0106404887277795	0.000425686010109583	1.79142117746819	0.0137008385109003	0.000270321867037136	1.79142117746819	0.0120541231140497	0.000793933015480358	1.79142117746819	0.0104737666404351	0.000538060043700669	1.79142117746819	0.0140304492446797	0.000433297719133887	1.79142117746819	0.0121009085374807	0.00104071927796865
