40k_dextran_1_T0s_1.ptu	 	 	40k_dextran_1_T0s_1.ptu (A)	 	 	40k_dextran_1_T0s_1.ptu (B)	 	 	40k_dextran_2_T302s_1.ptu	 	 	40k_dextran_2_T302s_1.ptu (A)	 	 	40k_dextran_2_T302s_1.ptu (B)	 	 	40k_dextran_3_T604s_1.ptu	 	 	40k_dextran_3_T604s_1.ptu (A)	 	 	40k_dextran_3_T604s_1.ptu (B)	 	 
Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []	Correlation time[ms]	G(t)[]	켇rr []
1.48423469367348	0.164647721679844	0.00204233717942453	1.48423469367348	0.229028074541335	0.00248319243353321	1.48423469367348	0.130156541435426	0.00377058616738925	1.48423469367348	0.14484712040125	0.0022753545234305	1.48423469367348	0.228474304057583	0.00335346048740129	1.48423469367348	0.105272101913515	0.00341182800860547	1.48423469367348	0.126873661096498	0.00222628957597707	1.48423469367348	0.217277647061693	0.00347639374608599	1.48423469367348	0.0920614830120968	0.00328410130269831
1.58663018827172	0.152136980860301	0.00228822553337732	1.58663018827172	0.216974679999108	0.00239345655658612	1.58663018827172	0.125808381024066	0.00364712904339572	1.58663018827172	0.134914667196265	0.00218074424352733	1.58663018827172	0.213588217995397	0.00346730990697139	1.58663018827172	0.097069583906353	0.00380705919668945	1.58663018827172	0.117352025884416	0.00215375350167593	1.58663018827172	0.204174670538335	0.00357470672457607	1.58663018827172	0.0889023108906147	0.00230071278167299
1.68902568286995	0.145406717001212	0.00200074539668481	1.68902568286995	0.202915503917188	0.0021538695799518	1.68902568286995	0.113455612781396	0.00285184094399858	1.68902568286995	0.127834134655098	0.00249014871625868	1.68902568286995	0.203457090481853	0.00301214127621292	1.68902568286995	0.0907482220758818	0.00353316105999295	1.68902568286995	0.112018557780146	0.00221726595818512	1.68902568286995	0.191912606693072	0.00359319173132024	1.68902568286995	0.0839559162596336	0.00245957120342323
1.79142117746819	0.139812953428392	0.00179507826566995	1.79142117746819	0.193577787779455	0.00228849883107764	1.79142117746819	0.109375157339592	0.003802101348324	1.79142117746819	0.122754111304139	0.00185288011429507	1.79142117746819	0.192296385742608	0.00304153754677445	1.79142117746819	0.0900400739126398	0.00190960453868859	1.79142117746819	0.107163255459183	0.00212736994804138	1.79142117746819	0.182070085789141	0.0035243364696327	1.79142117746819	0.0801544676868868	0.00364455930205086
1.89381667206643	0.131287806540672	0.00177910765763068	1.89381667206643	0.183132653461014	0.00169608259607184	1.89381667206643	0.102068195728756	0.00276995324243718	1.89381667206643	0.115823476945935	0.00182189613767718	1.89381667206643	0.184808899620728	0.00311146132040735	1.89381667206643	0.0859788864341859	0.00397137595574609	1.89381667206643	0.103065589733529	0.0020713642835955	1.89381667206643	0.174482973355953	0.00296394254454265	1.89381667206643	0.0733369945800737	0.00143418565705601
1.99621216666467	0.124012663361849	0.00205257710665683	1.99621216666467	0.173877221172742	0.0025626498145587	1.99621216666467	0.0982519932917745	0.00365318782887269	1.99621216666467	0.111325855867119	0.00210598230052714	1.99621216666467	0.176352922960712	0.00265845524932758	1.99621216666467	0.0804881317464145	0.00321141618096432	1.99621216666467	0.0975154499731338	0.00204214748245427	1.99621216666467	0.167150534219312	0.00268415872917908	1.99621216666467	0.0649605880717305	0.00225715736346956
2.14980540856202	0.118169108050577	0.00168655282834223	2.14980540856202	0.16309965951911	0.00219745891163996	2.14980540856202	0.0944827292713148	0.00290172251441637	2.14980540856202	0.103459002501599	0.00213168096232193	2.14980540856202	0.164208045288233	0.00283817172370308	2.14980540856202	0.0751839583019024	0.00194121786845981	2.14980540856202	0.0916334421188027	0.00205080806724553	2.14980540856202	0.154478664976962	0.00224096266842753	2.14980540856202	0.0668525059907213	0.00188445355763199
2.3545963977585	0.106525636426256	0.00134555651931666	2.3545963977585	0.149873889260828	0.00197410049754218	2.3545963977585	0.0855436601115136	0.00249764142510382	2.3545963977585	0.095028446411786	0.00216701643472216	2.3545963977585	0.152327243926183	0.00263299107196581	2.3545963977585	0.0673400319708145	0.00243105904679091	2.3545963977585	0.0829125333893333	0.00162019034592901	2.3545963977585	0.142012638099227	0.00184171306498495	2.3545963977585	0.0615392398911076	0.00192930979699734
2.55938738695497	0.0993182723620884	0.00168270807516352	2.55938738695497	0.136810955138433	0.00169814163243453	2.55938738695497	0.0780186993900831	0.0030274743811157	2.55938738695497	0.0877451822118375	0.00163496151758657	2.55938738695497	0.140040937648313	0.00188709148445914	2.55938738695497	0.0680981389106649	0.00237026278677059	2.55938738695497	0.0761951348314949	0.00129845752993207	2.55938738695497	0.130405802645029	0.00166610133009061	2.55938738695497	0.0592117089090318	0.00222261507978663
2.76417837615145	0.0927912042229063	0.00172000754068782	2.76417837615145	0.128223204446925	0.00202722709342204	2.76417837615145	0.0725454833138052	0.00307976843290663	2.76417837615145	0.0827273780928072	0.00213202443036743	2.76417837615145	0.127796656692755	0.0021157574486449	2.76417837615145	0.0623546925556556	0.00253081256403444	2.76417837615145	0.0716863570733056	0.00131735872206761	2.76417837615145	0.122083273636451	0.00148060182931962	2.76417837615145	0.0512683953159409	0.00210046744565102
2.96896936534792	0.0867637545581473	0.00203439591360436	2.96896936534792	0.119849122666754	0.0024016930837567	2.96896936534792	0.0727750852628686	0.00275168961119131	2.96896936534792	0.0758070249237867	0.00160487789252679	2.96896936534792	0.118934671592255	0.00215778022271827	2.96896936534792	0.058285959220911	0.00300500949593884	2.96896936534792	0.0662788269355183	0.00135272998785919	2.96896936534792	0.113295102483376	0.0019472151722403	2.96896936534792	0.0457119805107171	0.00174651983409193
3.1737603545444	0.0827431817718234	0.00208297671410092	3.1737603545444	0.110696754666999	0.00218160618179861	3.1737603545444	0.0643506666904494	0.00323130821531047	3.1737603545444	0.0688543426393443	0.0021853955231237	3.1737603545444	0.110276073324105	0.00222633101175806	3.1737603545444	0.054538116348833	0.00238598267997083	3.1737603545444	0.0638066872372278	0.00121421198279662	3.1737603545444	0.105891804552661	0.00171728378874198	3.1737603545444	0.0433256374789941	0.00198648869978146
3.37855134374087	0.0771447681252598	0.00253382461224868	3.37855134374087	0.106200303967546	0.00205594262033146	3.37855134374087	0.066400701393771	0.00419947840324701	3.37855134374087	0.0642059638226107	0.00239084757621977	3.37855134374087	0.104392202604973	0.00235227274184416	3.37855134374087	0.0458582401475953	0.00247174324690641	3.37855134374087	0.0603800477811849	0.00118546895146331	3.37855134374087	0.1007299024085	0.00218184651510367	3.37855134374087	0.0440660621020105	0.00227665858563463
3.58334233293735	0.06960473464681	0.00222606103289774	3.58334233293735	0.0981885211830375	0.00202002563925948	3.58334233293735	0.0572425343529907	0.00440068802054685	3.58334233293735	0.0612232613996283	0.00197961144493655	3.58334233293735	0.0988726635423304	0.00290765527716104	3.58334233293735	0.0457835246450634	0.00246230298735126	3.58334233293735	0.057579717673903	0.00169446473710007	3.58334233293735	0.0953064872682131	0.00243037242368489	3.58334233293735	0.0404296675788768	0.00177997494674471
3.78813332213383	0.0648861317509009	0.00182451103251986	3.78813332213383	0.0925990759821348	0.00178845174184661	3.78813332213383	0.0513140883220999	0.00298671090207353	3.78813332213383	0.0601460440618286	0.00225273378339283	3.78813332213383	0.0955511620445459	0.00316126305375158	3.78813332213383	0.0419141406147361	0.00346954270754718	3.78813332213383	0.0523421516061673	0.00150066018027754	3.78813332213383	0.0897149012974556	0.00197633334766231	3.78813332213383	0.0369072102757791	0.00178142863942571
3.9929243113303	0.0621580368344476	0.00181921494955077	3.9929243113303	0.0879647016422348	0.00219351990800536	3.9929243113303	0.0488637267211577	0.00269953921870445	3.9929243113303	0.0573043559532179	0.00201540329314792	3.9929243113303	0.0891769531319692	0.00228412146812688	3.9929243113303	0.0421361038180233	0.0018901980233455	3.9929243113303	0.0497747825369875	0.0010044611753547	3.9929243113303	0.0850798999008708	0.00188600234800673	3.9929243113303	0.0362363765490634	0.00215101744712986
4.30011079512502	0.0559100059958381	0.00127875021427737	4.30011079512502	0.0797076705472146	0.00182539921490551	4.30011079512502	0.0476974645315433	0.00198346294837209	4.30011079512502	0.0534298883367604	0.00143918490237237	4.30011079512502	0.0817233378079624	0.00214632024378028	4.30011079512502	0.0387748499149427	0.0015666895489155	4.30011079512502	0.0467045861350408	0.00178524338552442	4.30011079512502	0.0803234402564601	0.00242119624184221	4.30011079512502	0.0326130262556349	0.0015615781237906
4.70969277351797	0.051792736465356	0.00152220874313504	4.70969277351797	0.0740781815348855	0.00157307741983802	4.70969277351797	0.0418559915770354	0.00213422904412269	4.70969277351797	0.046698054735866	0.00183350955958719	4.70969277351797	0.072766722177536	0.00238718826337153	4.70969277351797	0.0349266965246705	0.00234190014282973	4.70969277351797	0.0394714857645086	0.001722302543183	4.70969277351797	0.0721940894302104	0.002336835454034	4.70969277351797	0.028594841658228	0.00185941301794879
5.11927475191092	0.0498519846760268	0.00168294904433559	5.11927475191092	0.0699302351545448	0.00189027469354901	5.11927475191092	0.0387100771501724	0.00235659540619307	5.11927475191092	0.0423943835218195	0.00193157243024951	5.11927475191092	0.066767215885449	0.00230539939183363	5.11927475191092	0.0288623964962344	0.00211251277787657	5.11927475191092	0.037105465217886	0.00132472579624428	5.11927475191092	0.0646680988524499	0.0024808203432334	5.11927475191092	0.0273680227096596	0.00142771462680271
5.52885673030387	0.0451201017197252	0.00211237606618662	5.52885673030387	0.0636998043675636	0.00230598250793407	5.52885673030387	0.0379788593367506	0.00285239738586633	5.52885673030387	0.0395065470346834	0.00165740646971167	5.52885673030387	0.0613769633427542	0.00253783951203029	5.52885673030387	0.0275341904451468	0.00198908055330394	5.52885673030387	0.0333813201361192	0.00173885774908227	5.52885673030387	0.0587298567274043	0.00195478488867959	5.52885673030387	0.0236305519494338	0.00163979681266576
5.93843870869682	0.0414652209000748	0.00155959574516784	5.93843870869682	0.0589617782610722	0.00248837254399436	5.93843870869682	0.0347546747146202	0.00184461754161885	5.93843870869682	0.0365539460657541	0.00206938672727008	5.93843870869682	0.0567272784933223	0.00259402632153498	5.93843870869682	0.0272201226848093	0.00192496236284858	5.93843870869682	0.032329711742746	0.00149813349087118	5.93843870869682	0.0537848036530766	0.00155963233056739	5.93843870869682	0.0250142606533641	0.00167772264524594
6.34802068708977	0.0382180792987867	0.0015781073449092	6.34802068708977	0.0553386150124268	0.00217105452379129	6.34802068708977	0.0291537688528566	0.0028864313594348	6.34802068708977	0.0338901037089236	0.00200294889839902	6.34802068708977	0.0512399257679877	0.00268513101447785	6.34802068708977	0.0263918566330569	0.00209185954127625	6.34802068708977	0.0309931965881342	0.00138810106437901	6.34802068708977	0.0508528675106183	0.00166286950833173	6.34802068708977	0.0249205817274207	0.00184072705050862
6.75760266548272	0.035700472123336	0.00158864721682668	6.75760266548272	0.0512147295592292	0.00207735783565709	6.75760266548272	0.030526217531265	0.00297790578499994	6.75760266548272	0.0322458361201393	0.00173972305645717	6.75760266548272	0.0483036045018255	0.00227219750096561	6.75760266548272	0.0249323113178713	0.00186683472395143	6.75760266548272	0.0291892441763486	0.00109263875379246	6.75760266548272	0.0482968589934391	0.00162461205781544	6.75760266548272	0.0226417431194208	0.00180846376760012
7.16718464387567	0.0342932404629793	0.00200230865457526	7.16718464387567	0.0486536727451594	0.00259161960937782	7.16718464387567	0.0268222543804637	0.00287796075475993	7.16718464387567	0.0299731485347328	0.00180514831985304	7.16718464387567	0.045396854535415	0.00230064846117012	7.16718464387567	0.0242338357814938	0.00190427732818417	7.16718464387567	0.0282495832200704	0.00105350377459201	7.16718464387567	0.0452671848443571	0.00224957368325008	7.16718464387567	0.020071726516078	0.00144147833641292
7.57676662226862	0.0299698666656368	0.00133921776723626	7.57676662226862	0.0428590132419415	0.00239816559317626	7.57676662226862	0.0244038980185903	0.00171655998071556	7.57676662226862	0.0269216187323459	0.00177277485308413	7.57676662226862	0.0410903433818294	0.00270536794992886	7.57676662226862	0.0209286643864453	0.00295263006488233	7.57676662226862	0.0259871199172749	0.00154277187631041	7.57676662226862	0.0403696034014954	0.00228653963772769	7.57676662226862	0.0205939752580965	0.00122526791370004
7.98634860066157	0.0277789369098281	0.0013797011667871	7.98634860066157	0.0396221436544082	0.00217802060939044	7.98634860066157	0.0243777366238329	0.00222682600786263	7.98634860066157	0.0252546988973689	0.00202604555594111	7.98634860066157	0.0373480232583583	0.00256000231556486	7.98634860066157	0.0175594962264758	0.00226600341197689	7.98634860066157	0.0242484889766917	0.00126607439064629	7.98634860066157	0.0377013483394636	0.00207089573767353	7.98634860066157	0.0172918918896291	0.00123881480514518
8.600721568251	0.0275162364418609	0.00155878439488706	8.600721568251	0.0366272209939941	0.00207816990679491	8.600721568251	0.0240965098332478	0.00244468473273162	8.600721568251	0.0214287544712375	0.00141032349759249	8.600721568251	0.0351217092701226	0.00242620804205102	8.600721568251	0.013811226998852	0.00137873308911779	8.600721568251	0.0204462850923073	0.0013088023429415	8.600721568251	0.0368002744385897	0.0016839349964955	8.600721568251	0.0146669501414231	0.00170224295369555
9.4198855250369	0.0219819774262509	0.00158255896664481	9.4198855250369	0.0325609994235421	0.0020026742248517	9.4198855250369	0.0152202486759488	0.0018064672723402	9.4198855250369	0.0192583784130879	0.00140549475072977	9.4198855250369	0.0318234907550681	0.00256689071760599	9.4198855250369	0.0159035667011679	0.00212342368035947	9.4198855250369	0.0207548396901598	0.000835017369653605	9.4198855250369	0.0347126001390644	0.00171923560433179	9.4198855250369	0.0155793355929871	0.0011160288809391
10.2390494818228	0.0207979859709595	0.00121288048132112	10.2390494818228	0.0302697039009569	0.00180468586208667	10.2390494818228	0.0165866890923473	0.00176174595487614	10.2390494818228	0.0184980166496597	0.00158003562991362	10.2390494818228	0.0285780838518932	0.00275663191389003	10.2390494818228	0.014317467302197	0.00175341130249	10.2390494818228	0.0179821121787127	0.000893517611024738	10.2390494818228	0.0306049173067164	0.00158419476772496	10.2390494818228	0.0152772635501329	0.000820953106818972
11.0582134386087	0.0200826097764455	0.00160474079149527	11.0582134386087	0.0261544695939198	0.00262798212939149	11.0582134386087	0.0178590324651351	0.00156989217208043	11.0582134386087	0.0186352726601444	0.00134259902926065	11.0582134386087	0.0283228785585566	0.00240052013507029	11.0582134386087	0.0127731856678867	0.00105061363183201	11.0582134386087	0.0167878473065523	0.00124308092712837	11.0582134386087	0.0261234144553498	0.00183209830645008	11.0582134386087	0.0138234846232997	0.00102957849645444
11.8773773953946	0.0170404794144507	0.00179686703133405	11.8773773953946	0.0241565165482402	0.00233756566849973	11.8773773953946	0.0138655172608451	0.00154419138319583	11.8773773953946	0.0152779629634453	0.00132321875561912	11.8773773953946	0.0255082154177946	0.00248347585402666	11.8773773953946	0.0103455400142446	0.00116031849371315	11.8773773953946	0.0155651612972641	0.00142969310297258	11.8773773953946	0.0238010787076819	0.00200919871080865	11.8773773953946	0.0112479009498892	0.00121386611905882
12.6965413521805	0.0162567175526517	0.00186663169762407	12.6965413521805	0.0221582404841524	0.00224435447062519	12.6965413521805	0.0122372220933712	0.00207377171746369	12.6965413521805	0.0126321416893567	0.00183722570106969	12.6965413521805	0.0208765554685183	0.00286592204083566	12.6965413521805	0.00804542000553595	0.00150536021493328	12.6965413521805	0.0145055242443028	0.00124243261431299	12.6965413521805	0.0245880622454287	0.00174106537293785	12.6965413521805	0.00919894582954367	0.00110105578958097
13.5157053089664	0.0141996976783854	0.00130019496005269	13.5157053089664	0.0179236034011773	0.00203768552106139	13.5157053089664	0.0116723503317885	0.00169362037074387	13.5157053089664	0.0109674666097284	0.00223122220289562	13.5157053089664	0.0196356567484456	0.00287806213713411	13.5157053089664	0.00707785381162669	0.00261772290486543	13.5157053089664	0.0133249936009903	0.00104892497940729	13.5157053089664	0.0234759999995944	0.00155133865496447	13.5157053089664	0.00915105157267643	0.00118638036182092
14.3348692657523	0.0127733148628724	0.00160083637735536	14.3348692657523	0.0159985460147833	0.00190823015506981	14.3348692657523	0.0116355941407022	0.00178363807574767	14.3348692657523	0.0118600191057704	0.00147705580958411	14.3348692657523	0.018351422714358	0.00267877678486109	14.3348692657523	0.00878144382356702	0.00143982057617528	14.3348692657523	0.0126597215050776	0.00128187788354004	14.3348692657523	0.0227497656198669	0.0018495882645633	14.3348692657523	0.0086925356956905	0.000923054039310947
15.1540332225382	0.0141759433675416	0.00171946340636108	15.1540332225382	0.0184437698119687	0.00222073518285704	15.1540332225382	0.0103864405475499	0.00244018789792076	15.1540332225382	0.0129038747040332	0.00123284725270555	15.1540332225382	0.0176841679269875	0.00234530754570653	15.1540332225382	0.0104373250786611	0.000638831208249357	15.1540332225382	0.0116508955067546	0.00134403432721909	15.1540332225382	0.0225945373216308	0.00199426639090782	15.1540332225382	0.00674815354918512	0.001446287380491
15.9731971793241	0.0127295891416206	0.00118000010056635	15.9731971793241	0.017248864945117	0.00189935855209272	15.9731971793241	0.00995803670001729	0.00186786156549707	15.9731971793241	0.00999804906588844	0.00141111232646839	15.9731971793241	0.0153396451530712	0.00227172920894906	15.9731971793241	0.00667499055206867	0.00143143836941419	15.9731971793241	0.0119791513983691	0.00149837842549419	15.9731971793241	0.0216536077609979	0.00169262303735606	15.9731971793241	0.00923707847500033	0.00141157966918383
17.201943114503	0.0112257563965666	0.00115455936192521	17.201943114503	0.0152440099752524	0.00178767549744966	17.201943114503	0.0102303836046812	0.00122748407014866	17.201943114503	0.0104505134616192	0.00138348858110926	17.201943114503	0.0157981671863547	0.00206339298020931	17.201943114503	0.00871831780551733	0.00111176815428104	17.201943114503	0.0111231558190239	0.000977007818045676	17.201943114503	0.0195240510775746	0.00111918003422178	17.201943114503	0.00754477857408007	0.0010444038912044
18.8402710280748	0.0104200982856236	0.00120176946457939	18.8402710280748	0.0126968755888051	0.00176852496396064	18.8402710280748	0.00861990053143816	0.00131038804880072	18.8402710280748	0.0107684054761849	0.00177164723177233	18.8402710280748	0.0155847796358099	0.00240577620737096	18.8402710280748	0.00783255984117712	0.00128905289059207	18.8402710280748	0.00650995001129971	0.000920603215481225	18.8402710280748	0.014332730201109	0.00160009996888862	18.8402710280748	0.00429356201123941	0.000860623086506729
20.4785989416466	0.00644834856795307	0.000885968525661577	20.4785989416466	0.00803850402166241	0.00149144594976719	20.4785989416466	0.00588388423727913	0.00134001150511257	20.4785989416466	0.00696525029915615	0.00166818883481023	20.4785989416466	0.012036350798113	0.00218525444318988	20.4785989416466	0.00618170269606454	0.00162996116697458	20.4785989416466	0.00518949417420044	0.00105759269916462	20.4785989416466	0.0110577944945018	0.00142653466292163	20.4785989416466	0.003836023006231	0.00135638157250699
22.1169268552184	0.00604851354319331	0.00163167619028539	22.1169268552184	0.00804829175629156	0.00208213691944946	22.1169268552184	0.00573803215354567	0.00212481152317073	22.1169268552184	0.00747900461726398	0.0013434601484386	22.1169268552184	0.0105627948314221	0.00182470543742211	22.1169268552184	0.00538793341530271	0.00152813506989161	22.1169268552184	0.00606498117083379	0.00108651068040316	22.1169268552184	0.0110754840188667	0.00153314050491815	22.1169268552184	0.00465525419832831	0.00139204912811719
23.7552547687902	0.00512743425065167	0.0020162616306319	23.7552547687902	0.00718298575124531	0.00234362672242828	23.7552547687902	0.00455608532836086	0.00204671170252313	23.7552547687902	0.004650683079863	0.00155713476592152	23.7552547687902	0.0079599712272382	0.00197567600393022	23.7552547687902	0.00429792885799062	0.0011068832267253	23.7552547687902	0.00627904315454259	0.00110801346218277	23.7552547687902	0.0121391370408845	0.00176362246414465	23.7552547687902	0.00588977625115432	0.000815636865471019
25.393582682362	0.0047900103474059	0.00153025644820715	25.393582682362	0.00650495090726483	0.00228181542257136	25.393582682362	0.00352006709657059	0.00146317739883853	25.393582682362	0.00522900282140883	0.00126960224185034	25.393582682362	0.00724274146944662	0.00220365451294936	25.393582682362	0.00327695576966101	0.0010923345442353	25.393582682362	0.00664342292224595	0.000920524692113517	25.393582682362	0.0112489106011358	0.0014080919080663	25.393582682362	0.00576231551994444	0.00104578058659444
27.0319105959338	0.00500172002840116	0.00181759215689415	27.0319105959338	0.00640854989762127	0.00262085788619223	27.0319105959338	0.00340209772462871	0.00156053128607143	27.0319105959338	0.00638866515189067	0.00105696782619867	27.0319105959338	0.00895675057312121	0.00137970073570974	27.0319105959338	0.0041418985252366	0.000943253177676274	27.0319105959338	0.00571633313882538	0.00139018405637647	27.0319105959338	0.0116220548442141	0.00132909600862263	27.0319105959338	0.00461413255538426	0.00111011718953565
28.6702385095056	0.00464125037594576	0.00191364072639315	28.6702385095056	0.00651211966817453	0.00217846439451342	28.6702385095056	0.00470524718906197	0.00231051770849185	28.6702385095056	0.00699421829945007	0.000981149299157368	28.6702385095056	0.00903372471320014	0.00124411368072098	28.6702385095056	0.00534071661172897	0.00145035270159958	28.6702385095056	0.00538405727004788	0.000879871669230883	28.6702385095056	0.00936327542646505	0.00108028815317974	28.6702385095056	0.00441032755646447	0.00111944033018421
30.3085664230774	0.00397662147905586	0.001694105881188	30.3085664230774	0.00536637924782629	0.0021796503042344	30.3085664230774	0.00440782620678839	0.00179875357845755	30.3085664230774	0.00524515269970424	0.00172133314568607	30.3085664230774	0.00818238648510281	0.00224758723539604	30.3085664230774	0.00354463981460285	0.00152504276064998	30.3085664230774	0.00417319961887726	0.000692864616487627	30.3085664230774	0.00780470724390059	0.00148069707957695	30.3085664230774	0.00183610309861961	0.000693600804558108
31.9468943366492	0.00422509963970988	0.00194243595395096	31.9468943366492	0.0039181443188978	0.0023938604947434	31.9468943366492	0.00322087018466345	0.00174536144264297	31.9468943366492	0.00599720090026146	0.00135870468921615	31.9468943366492	0.00829154606177079	0.00179200214868735	31.9468943366492	0.00378076053934782	0.00164012535497865	31.9468943366492	0.00415913582382221	0.00120865952276548	31.9468943366492	0.00722551094918595	0.00148672957803354	31.9468943366492	0.00402079062107836	0.00107381016737908
34.4043862070069	0.0055727145311394	0.00158601071648794	34.4043862070069	0.00558135909223349	0.00205926156244118	34.4043862070069	0.00573904123743435	0.00149824561382418	34.4043862070069	0.00600251044398506	0.000925745378194575	34.4043862070069	0.00717939493254905	0.00116179985438639	34.4043862070069	0.00583462144228798	0.00101790321653993	34.4043862070069	0.0013944383985912	0.00093051842866089	34.4043862070069	0.00483870284852738	0.00138376173302791	34.4043862070069	0.00155593967772404	0.000943075055167154
37.6810420341505	0.00438805166385985	0.00124702517866098	37.6810420341505	0.00654274697565324	0.00159092461099776	37.6810420341505	0.00322564203455631	0.00142417144626298	37.6810420341505	0.00339439002698539	0.00118666389572857	37.6810420341505	0.00471541431370697	0.00173097799565522	37.6810420341505	0.00270818410501668	0.000966127760996178	37.6810420341505	0.00111546705533218	0.000946888049666328	37.6810420341505	0.00455547715078943	0.00154278899737396	37.6810420341505	-9.84295792755933E-5	0.00098467719352478
40.9576978612941	0.00449795093721801	0.0011932712168617	40.9576978612941	0.00606116651416459	0.00142094782360359	40.9576978612941	0.00370289062161322	0.00135010012993405	40.9576978612941	0.0025002360754326	0.00146320763003546	40.9576978612941	0.00466961489895283	0.00233519313098608	40.9576978612941	0.00193402184093056	0.00126525983126663	40.9576978612941	0.00141556827560314	0.00122807026985943	40.9576978612941	0.00281905251050309	0.00165279362088242	40.9576978612941	0.00102363511865897	0.00120888759486382
44.2343536884377	0.00491180590400445	0.00110409604254312	44.2343536884377	0.00658246051624948	0.00109532028204277	44.2343536884377	0.00482951703864677	0.00152171165114025	44.2343536884377	0.00293411419492128	0.00175342109802362	44.2343536884377	0.00468710263157404	0.00224076322096564	44.2343536884377	0.00208251759634488	0.00160030231833468	44.2343536884377	0.0013166018054234	0.00105635650753151	44.2343536884377	0.00246179315417204	0.00150850996510792	44.2343536884377	0.00154313756240993	0.00113100951525914
47.5110095155813	0.00424947409360501	0.00109057032275238	47.5110095155813	0.00547023536387161	0.0014074205710711	47.5110095155813	0.00339684154006575	0.00107155309884963	47.5110095155813	0.00138187407751717	0.00136199784703732	47.5110095155813	0.00206687860432978	0.00164651699566972	47.5110095155813	0.00140697206410287	0.00126924288541713	47.5110095155813	0.00336873293005527	0.000861152359892103	47.5110095155813	0.00518417924606379	0.00132691447542436	47.5110095155813	0.00293585126578789	0.00113929749689704
50.7876653427249	0.00332317069277438	0.00108955143499169	50.7876653427249	0.00386044528123524	0.00156775444699917	50.7876653427249	0.00407986708941817	0.00126564787944752	50.7876653427249	0.00256978750920198	0.00126575890695672	50.7876653427249	0.00416007149139804	0.0016932112006815	50.7876653427249	0.00123717913692997	0.00113152860654494	50.7876653427249	0.00439570010477287	0.00107151367156927	50.7876653427249	0.00681713790706847	0.00164378166561179	50.7876653427249	0.00317244202701455	0.00119592469788297
54.0643211698685	0.00412727260865367	0.00128556069136164	54.0643211698685	0.00665235939754597	0.00153772108571747	54.0643211698685	0.00311947555155923	0.00114018742289538	54.0643211698685	0.00331392064740478	0.00113770920883959	54.0643211698685	0.00353622172152623	0.00157710861939172	54.0643211698685	0.00325488918938929	0.00102716527803215	54.0643211698685	0.00251849879700388	0.00125001587875656	54.0643211698685	0.00554059656154904	0.00160279552785587	54.0643211698685	0.00175935376089494	0.00105364269102287
57.3409769970121	0.00285675689395756	0.0013001340470724	57.3409769970121	0.00413696408732737	0.0017024401312065	57.3409769970121	0.00206922712892433	0.00142100457770009	57.3409769970121	0.00170209341582663	0.000937791593914318	57.3409769970121	0.00321067041331981	0.00166344478379351	57.3409769970121	0.000460264771324453	0.00104195765980502	57.3409769970121	0.0027348086873465	0.0013169498428738	57.3409769970121	0.00533213696120483	0.00140847439871518	57.3409769970121	0.00192941948599055	0.0013323791734562
60.6176328241557	0.00166193086594061	0.00122005952213634	60.6176328241557	0.00105555018399119	0.00144857660185083	60.6176328241557	0.00256632954365721	0.00135388954549287	60.6176328241557	0.000560170440616449	0.00114448304739127	60.6176328241557	0.00361534540980354	0.00153200218683962	60.6176328241557	-0.000516172451169332	0.00115354321970096	60.6176328241557	0.0037415742535873	0.00129063468071715	60.6176328241557	0.00616210747595611	0.00180568990341723	60.6176328241557	0.00302215868638327	0.000934216602611742
63.8942886512993	0.000373986714936607	0.00110422332309971	63.8942886512993	0.00146322864761399	0.00163809808631196	63.8942886512993	0.000950596970403761	0.0012151819573498	63.8942886512993	-0.00166386196073605	0.00139562372030559	63.8942886512993	0.000184352320250106	0.00168243745038738	63.8942886512993	-0.00249691708078478	0.00127850448445305	63.8942886512993	0.00284501183300625	0.0012323604022841	63.8942886512993	0.00537687467447363	0.00185892878133271	63.8942886512993	0.00186064304132384	0.00128543512606286
68.8092723920147	0.00037814855353201	0.00119318121403406	68.8092723920147	0.000443639231945159	0.00113957349886144	68.8092723920147	0.000800215515773955	0.000965459610953934	68.8092723920147	-0.00155657446804661	0.00129454619994459	68.8092723920147	-0.00165451871742959	0.00189527649922643	68.8092723920147	-0.00123225280143189	0.00102504007702865	68.8092723920147	0.001693463194763	0.00112050577881976	68.8092723920147	0.00274438888521507	0.00154178384217642	68.8092723920147	0.00099981404559446	0.000938458434124346
75.362584046302	0.000161810093340312	0.00096777624532968	75.362584046302	-8.26345122358779E-5	0.00125544746776902	75.362584046302	0.000798117488639318	0.00109330491965983	75.362584046302	-0.000590426848703927	0.00123688053631244	75.362584046302	-0.000731357706788339	0.00168827522990781	75.362584046302	-0.000164593501586161	0.00105461950462205	75.362584046302	0.0023707297153724	0.000808842460412195	75.362584046302	0.00383663204354803	0.00146158740494811	75.362584046302	0.00111689063295766	0.000561715778289575
